"id","escenario","tipo_escenario","evidencia_retirada","pregunta","aporte_conservada","aporte_degradada","transferencia_conservada","transferencia_degradada","receptora_conservada","receptora_degradada","UREH_predicha","prob_UREH_predicha","entropia_UREH"
358,"M0","control","Ninguna","Referencia completa",0.0649873737373737,0.106975589225589,0.0949873737373737,0.164975589225589,0.200025252525253,0.368048821548822,"receptora_degradada",0.368048821548822,0.908278600067441
359,"M0","control","Ninguna","Referencia completa",0.0662230552952202,0.109364573570759,0.0962230552952203,0.167364573570759,0.19755388940956,0.363270852858482,"receptora_degradada",0.363270852858482,0.912223553166918
360,"M0","control","Ninguna","Referencia completa",0.0507058047493404,0.0793645558487247,0.0807058047493404,0.137364555848725,0.228588390501319,0.423270888302551,"receptora_degradada",0.423270888302551,0.853549573152347
361,"M0","control","Ninguna","Referencia completa",0.171411609498681,0.312729111697449,0.10929419525066,0.192635444151275,0.0792941952506596,0.134635444151275,"aporte_degradada",0.312729111697449,0.946552043807644
362,"M0","control","Ninguna","Referencia completa",0.318137048222137,0.174208818045933,0.189931475888931,0.107895590977034,0.131931475888932,0.0778955909770335,"aporte_conservada",0.318137048222137,0.943519508862114
363,"M0","control","Ninguna","Referencia completa",0.199974003466205,0.367949740034662,0.0950129982668977,0.165025129982669,0.0650129982668978,0.107025129982669,"aporte_degradada",0.367949740034662,0.908361652147633
364,"M0","control","Ninguna","Referencia completa",0.423270888302551,0.228588390501319,0.137364555848725,0.0807058047493404,0.0793645558487247,0.0507058047493404,"aporte_conservada",0.423270888302551,0.853549573152347
365,"M0","control","Ninguna","Referencia completa",0.109610842207164,0.066350435624395,0.167610842207164,0.096350435624395,0.362778315585673,0.19729912875121,"receptora_conservada",0.362778315585673,0.912623260399106
366,"M0","control","Ninguna","Referencia completa",0.368050259965338,0.200025996533796,0.164974870017331,0.0949870017331023,0.106974870017331,0.0649870017331022,"aporte_conservada",0.368050259965338,0.90827739396938
367,"M0","control","Ninguna","Referencia completa",0.419595800252128,0.226687482889032,0.139202099873936,0.0816562585554842,0.081202099873936,0.0516562585554842,"aporte_conservada",0.419595800252128,0.857731496516384
368,"M0","control","Ninguna","Referencia completa",0.0690911121435689,0.114909483477567,0.224003093934915,0.414405981607503,0.0669057939215159,0.110684534914931,"transferencia_degradada",0.414405981607503,0.869540163142741
369,"M0","control","Ninguna","Referencia completa",0.0801722316033032,0.13633298109972,0.209245213358587,0.385874079159935,0.0705825550381096,0.117792939740345,"transferencia_degradada",0.385874079159935,0.897327160208045
370,"M0","control","Ninguna","Referencia completa",0.0801042216358839,0.0510883905013193,0.424520668425682,0.229234828496042,0.135375109938434,0.0796767810026385,"transferencia_conservada",0.424520668425682,0.852698679496851
371,"M0","control","Ninguna","Referencia completa",0.0657663876299267,0.108481682751192,0.228495514051573,0.423091327166375,0.0657380983184999,0.108426990082433,"transferencia_degradada",0.423091327166375,0.86006341951578
372,"M0","control","Ninguna","Referencia completa",0.49280035180299,0.159058927000879,0.157599824098505,0.0604705364995602,0.0895998240985048,0.0404705364995602,"aporte_conservada",0.49280035180299,0.808120345947054
373,"M0","control","Ninguna","Referencia completa",0.0962571408342082,0.0594433487073491,0.423412854284941,0.228661821181866,0.120330004880851,0.071894830110785,"transferencia_conservada",0.423412854284941,0.858625143749084
374,"M0","control","Ninguna","Referencia completa",0.373221684414327,0.20270087124879,0.162389157792836,0.093649564375605,0.104389157792836,0.063649564375605,"aporte_conservada",0.373221684414327,0.90386909935513
375,"M0","control","Ninguna","Referencia completa",0.416774232837701,0.225228051467776,0.14061288358115,0.0823859742661118,0.0826128835811495,0.0523859742661118,"aporte_conservada",0.416774232837701,0.860888172583911
376,"M0","control","Ninguna","Referencia completa",0.0638186989631542,0.104716151328765,0.0938186989631542,0.162716151328765,0.202362602073692,0.37256769734247,"receptora_degradada",0.37256769734247,0.904434557010447
377,"M0","control","Ninguna","Referencia completa",0.191109694943585,0.108505014625992,0.313441704972837,0.17178019222733,0.135448600083577,0.0797147931466778,"transferencia_conservada",0.313441704972837,0.946497025911327
378,"M0","control","Ninguna","Referencia completa",0.107002002574231,0.188203871643513,0.173732185783019,0.317215559180504,0.0792658116427498,0.134580569175983,"transferencia_degradada",0.317215559180504,0.944671102805379
379,"M0","control","Ninguna","Referencia completa",0.0932588416199756,0.0578925042861943,0.423202014161761,0.228552765945738,0.123539144218264,0.0735547297680674,"transferencia_conservada",0.423202014161761,0.85823342025921
380,"M0","control","Ninguna","Referencia completa",0.070999754278727,0.118599524938872,0.221588970211628,0.40973867574248,0.0674112755096453,0.111661799318647,"transferencia_degradada",0.40973867574248,0.874422959588167
381,"M0","control","Ninguna","Referencia completa",0.0516585401120012,0.0812065108832023,0.0816585401120012,0.139206510883202,0.226682919775998,0.419586978233595,"receptora_degradada",0.419586978233595,0.857741439197131
382,"M0","control","Ninguna","Referencia completa",0.218990686316039,0.404715326877676,0.0855046568419803,0.146642336561162,0.0555046568419802,0.0886423365611618,"aporte_degradada",0.404715326877676,0.873858170309669
383,"M0","control","Ninguna","Referencia completa",0.0610312293351259,0.0993270433812434,0.228498704402957,0.423097495179051,0.0704700662619169,0.117575461439706,"transferencia_degradada",0.423097495179051,0.859438366176966
384,"M0","control","Ninguna","Referencia completa",0.0563816724385288,0.0903379000478223,0.228932394564659,0.423935962825007,0.0746859329968127,0.125726137127171,"transferencia_degradada",0.423935962825007,0.856775560117333
385,"M0","control","Ninguna","Referencia completa",0.357352640442412,0.19449274505642,0.170323679778794,0.09775362747179,0.112323679778794,0.06775362747179,"aporte_conservada",0.357352640442412,0.916940571406015
386,"M0","control","Ninguna","Referencia completa",0.0623504318902858,0.101877501654553,0.228462444968884,0.423027393606509,0.0691871231408303,0.115095104738939,"transferencia_degradada",0.423027393606509,0.859810938759322
387,"M0","control","Ninguna","Referencia completa",0.107829966329966,0.0654292929292929,0.424291245791246,0.229116161616162,0.107878787878788,0.0654545454545455,"transferencia_conservada",0.424291245791246,0.858716238328341
388,"M0","control","Ninguna","Referencia completa",0.0654292929292929,0.107829966329966,0.229116161616162,0.424291245791246,0.0654545454545455,0.107878787878788,"transferencia_degradada",0.424291245791246,0.858716238328341
389,"M0","control","Ninguna","Referencia completa",0.0816414333417104,0.0518835000043329,0.13964143334171,0.0818835000043329,0.418717133316579,0.226232999991334,"receptora_conservada",0.418717133316579,0.858719531701424
390,"M0","control","Ninguna","Referencia completa",0.228706233988044,0.423498719043553,0.0806468830059778,0.137250640478224,0.0506468830059778,0.0792506404782237,"aporte_degradada",0.423498719043553,0.853287686945143
391,"M0","control","Ninguna","Referencia completa",0.368048821548822,0.200025252525252,0.164975589225589,0.0949873737373737,0.106975589225589,0.0649873737373737,"aporte_conservada",0.368048821548822,0.908278600067441
392,"M0","control","Ninguna","Referencia completa",0.0649873737373737,0.106975589225589,0.0949873737373737,0.164975589225589,0.200025252525253,0.368048821548822,"receptora_degradada",0.368048821548822,0.908278600067441
393,"M0","control","Ninguna","Referencia completa",0.0654292929292929,0.107829966329966,0.229116161616162,0.424291245791246,0.0654545454545455,0.107878787878788,"transferencia_degradada",0.424291245791246,0.858716238328341
394,"M0","control","Ninguna","Referencia completa",0.0509927412467976,0.0799192997438087,0.22930828351836,0.42466268146883,0.079698975234842,0.135418018787361,"transferencia_degradada",0.42466268146883,0.852486696354246
395,"M0","control","Ninguna","Referencia completa",0.0654292929292929,0.107829966329966,0.229116161616162,0.424291245791246,0.0654545454545455,0.107878787878788,"transferencia_degradada",0.424291245791246,0.858716238328341
396,"M0","control","Ninguna","Referencia completa",0.0616543692600316,0.100531780569394,0.0916543692600316,0.158531780569394,0.206691261479937,0.380936438861211,"receptora_degradada",0.380936438861211,0.897023419813431
397,"M0","control","Ninguna","Referencia completa",0.200085551330799,0.368165399239544,0.0949572243346007,0.164917300380228,0.0649572243346007,0.106917300380228,"aporte_degradada",0.368165399239544,0.908180814712863
398,"M0","control","Ninguna","Referencia completa",0.0793531169940222,0.134749359521776,0.109353116994022,0.192749359521776,0.171293766011956,0.312501280956448,"receptora_degradada",0.312501280956448,0.946676444656115
399,"M0","control","Ninguna","Referencia completa",0.0542290889311598,0.0861762386002423,0.229019430270516,0.424104231856332,0.0767514807983237,0.129719529543426,"transferencia_degradada",0.424104231856332,0.855373056952563
400,"M0","control","Ninguna","Referencia completa",0.0508876377575467,0.0797160996645903,0.0808876377575467,0.13771609966459,0.228224724484907,0.422567800670819,"receptora_degradada",0.422567800670819,0.854355811718715
401,"M0","control","Ninguna","Referencia completa",0.0614680168939966,0.100171499328393,0.0914680168939966,0.158171499328393,0.207063966212007,0.381657001343213,"receptora_degradada",0.381657001343213,0.896367463582827
402,"M0","control","Ninguna","Referencia completa",0.0510883905013193,0.0801042216358839,0.229234828496042,0.424520668425682,0.0796767810026385,0.135375109938434,"transferencia_degradada",0.424520668425682,0.852698679496851
403,"M0","control","Ninguna","Referencia completa",0.368048821548822,0.200025252525252,0.164975589225589,0.0949873737373737,0.106975589225589,0.0649873737373737,"aporte_conservada",0.368048821548822,0.908278600067441
404,"M0","control","Ninguna","Referencia completa",0.111199542348786,0.0671721770769584,0.419738042375094,0.226761056400911,0.10906241527612,0.0660667665221309,"transferencia_conservada",0.419738042375094,0.863776599736203
405,"M0","control","Ninguna","Referencia completa",0.353433326578364,0.19246551374743,0.172283336710818,0.0987672431262852,0.114283336710818,0.0687672431262852,"aporte_conservada",0.353433326578364,0.919961702557467
406,"M0","control","Ninguna","Referencia completa",0.373221684414327,0.20270087124879,0.162389157792836,0.093649564375605,0.104389157792836,0.063649564375605,"aporte_conservada",0.373221684414327,0.90386909935513
407,"M0","control","Ninguna","Referencia completa",0.364511081379321,0.121326788640977,0.221744459310339,0.0793366056795116,0.153744459310339,0.0593366056795116,"aporte_conservada",0.364511081379321,0.900955151708215
408,"M0","control","Ninguna","Referencia completa",0.0995598398081118,0.0611516412800578,0.423186345591312,0.228544661512748,0.117253814600576,0.0703036972071945,"transferencia_conservada",0.423186345591312,0.859375690998762
409,"M0","control","Ninguna","Referencia completa",0.364589220932341,0.121349770862453,0.221705389533829,0.0793251145687733,0.153705389533829,0.0593251145687733,"aporte_conservada",0.364589220932341,0.900918166938489
410,"M0","control","Ninguna","Referencia completa",0.492296087660016,0.158910614017652,0.157851956169992,0.0605446929911741,0.0898519561699919,0.0405446929911741,"aporte_conservada",0.492296087660016,0.808616776316715
411,"M0","control","Ninguna","Referencia completa",0.139973598512539,0.0820553095754511,0.380856553995074,0.20664994172159,0.119169847492387,0.071294748702959,"transferencia_conservada",0.380856553995074,0.90172024672391
412,"M0","control","Ninguna","Referencia completa",0.0801042216358839,0.0510883905013193,0.424520668425682,0.229234828496042,0.135375109938435,0.0796767810026385,"transferencia_conservada",0.424520668425682,0.852698679496852
413,"M0","control","Ninguna","Referencia completa",0.49280035180299,0.159058927000879,0.157599824098505,0.0604705364995602,0.0895998240985048,0.0404705364995602,"aporte_conservada",0.49280035180299,0.808120345947054
414,"M0","control","Ninguna","Referencia completa",0.219730734360834,0.0787443336355394,0.365055303717135,0.121486854034452,0.155213961922031,0.0597688123300091,"transferencia_conservada",0.365055303717135,0.901125245081153
415,"M0","control","Ninguna","Referencia completa",0.0917342554890742,0.041098310437963,0.494178700460177,0.159464323664758,0.154087044050749,0.0594373658972791,"transferencia_conservada",0.494178700460177,0.807792820421648
416,"M0","control","Ninguna","Referencia completa",0.428058925476603,0.14001733102253,0.189970537261698,0.0699913344887349,0.121970537261698,0.0499913344887348,"aporte_conservada",0.428058925476603,0.863131371126099
417,"M0","control","Ninguna","Referencia completa",0.364932854779083,0.198413545575388,0.166533572610458,0.0957932272123061,0.108533572610458,0.0657932272123061,"aporte_conservada",0.364932854779083,0.910865205523267
418,"M0","control","Ninguna","Referencia completa",0.49280035180299,0.159058927000879,0.157599824098505,0.0604705364995602,0.0895998240985048,0.0404705364995602,"aporte_conservada",0.49280035180299,0.808120345947054
419,"M0","control","Ninguna","Referencia completa",0.351300810426733,0.191362488151759,0.173349594786633,0.0993187559241207,0.115349594786633,0.0693187559241207,"aporte_conservada",0.351300810426733,0.921571255101498
420,"M0","control","Ninguna","Referencia completa",0.356834707364358,0.194224848636737,0.170582646317821,0.0978875756816317,0.112582646317821,0.0678875756816316,"aporte_conservada",0.356834707364358,0.917344494092446
421,"M0","control","Ninguna","Referencia completa",0.356965096933606,0.194292291517382,0.170517451533197,0.0978538542413088,0.112517451533197,0.0678538542413088,"aporte_conservada",0.356965096933606,0.917242941093881
422,"M0","control","Ninguna","Referencia completa",0.368048821548822,0.200025252525252,0.164975589225589,0.0949873737373737,0.106975589225589,0.0649873737373737,"aporte_conservada",0.368048821548822,0.908278600067441
423,"M0","control","Ninguna","Referencia completa",0.492146138844189,0.158866511424761,0.157926930577906,0.0605667442876193,0.0899269305779056,0.0405667442876193,"aporte_conservada",0.492146138844189,0.80876418119969
424,"M0","control","Ninguna","Referencia completa",0.190358567543064,0.108116500453309,0.314311876699909,0.172230281051677,0.135329555757026,0.0796532184950136,"transferencia_conservada",0.314311876699909,0.946105609084125
425,"M0","control","Ninguna","Referencia completa",0.356905933711048,0.194261689850542,0.170547033144476,0.0978691550747291,0.112547033144476,0.0678691550747291,"aporte_conservada",0.356905933711048,0.917289031166133
426,"M0","control","Ninguna","Referencia completa",0.189167346925454,0.347056870722545,0.100416326537273,0.175471564638727,0.0704163265372728,0.117471564638727,"aporte_degradada",0.347056870722545,0.924702792589655
427,"M0","control","Ninguna","Referencia completa",0.107,0.065,0.422375,0.228125,0.110625,0.066875,"transferencia_conservada",0.422375,0.860839475059822
428,"M0","control","Ninguna","Referencia completa",0.101086100168824,0.176766460326393,0.180770962296004,0.330823860438942,0.0781429375351716,0.132409679234665,"transferencia_degradada",0.330823860438942,0.937663333410568
429,"M0","control","Ninguna","Referencia completa",0.0801042216358839,0.0510883905013193,0.424520668425682,0.229234828496042,0.135375109938434,0.0796767810026385,"transferencia_conservada",0.424520668425682,0.852698679496851
430,"M0","control","Ninguna","Referencia completa",0.101086100168824,0.176766460326393,0.180770962296004,0.330823860438942,0.0781429375351716,0.132409679234665,"transferencia_degradada",0.330823860438942,0.937663333410568
431,"M0","control","Ninguna","Referencia completa",0.371625,0.201875,0.1631875,0.0940625,0.1051875,0.0640625,"aporte_conservada",0.371625,0.905245572560608
432,"M0","control","Ninguna","Referencia completa",0.098889254219919,0.172519224825177,0.183739375135493,0.336562791928621,0.0773713706445875,0.130917983246203,"transferencia_degradada",0.336562791928621,0.934251368072834
433,"M0","control","Ninguna","Referencia completa",0.312501280956447,0.171293766011956,0.192749359521776,0.109353116994022,0.134749359521776,0.0793531169940222,"aporte_conservada",0.312501280956447,0.946676444656115
434,"M0","control","Ninguna","Referencia completa",0.101086100168824,0.176766460326393,0.180770962296004,0.330823860438942,0.0781429375351716,0.132409679234665,"transferencia_degradada",0.330823860438942,0.937663333410568
435,"M0","control","Ninguna","Referencia completa",0.202972972972973,0.373747747747748,0.0935135135135135,0.162126126126126,0.0635135135135135,0.104126126126126,"aporte_degradada",0.373747747747748,0.903412568525205
436,"M0","control","Ninguna","Referencia completa",0.373221684414327,0.20270087124879,0.162389157792836,0.0936495643756051,0.104389157792836,0.063649564375605,"aporte_conservada",0.373221684414327,0.90386909935513
437,"M0","control","Ninguna","Referencia completa",0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada",0.315241650294695,0.945682388037966
438,"M0","control","Ninguna","Referencia completa",0.373221684414327,0.20270087124879,0.162389157792836,0.0936495643756051,0.104389157792836,0.063649564375605,"aporte_conservada",0.373221684414327,0.90386909935513
439,"M0","control","Ninguna","Referencia completa",0.17188605108055,0.313646365422397,0.109056974459725,0.192176817288802,0.079056974459725,0.134176817288802,"aporte_degradada",0.313646365422397,0.946048456170975
440,"M0","control","Ninguna","Referencia completa",0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada",0.312970988213962,0.946419676621854
441,"M0","control","Ninguna","Referencia completa",0.344424820612669,0.187805941696208,0.176787589693665,0.101097029151896,0.118787589693665,0.0710970291518959,"aporte_conservada",0.344424820612669,0.926597124978335
442,"M0","control","Ninguna","Referencia completa",0.0609562445748974,0.0991820728448017,0.22861330881782,0.423319063714453,0.0704304466072822,0.117498863440746,"transferencia_degradada",0.423319063714453,0.859184958094022
443,"M0","control","Ninguna","Referencia completa",0.17188605108055,0.313646365422397,0.109056974459725,0.192176817288802,0.079056974459725,0.134176817288802,"aporte_degradada",0.313646365422397,0.946048456170975
444,"M0","control","Ninguna","Referencia completa",0.106017424975799,0.0644917715392062,0.422743465634075,0.228315585672798,0.111239109390126,0.0671926427879961,"transferencia_conservada",0.422743465634075,0.860401964033812
445,"M0","control","Ninguna","Referencia completa",0.0947806092066141,0.164575844466121,0.189291040975548,0.347296012552725,0.0759283498178382,0.128128142981154,"transferencia_degradada",0.347296012552725,0.927384261895971
446,"M0","control","Ninguna","Referencia completa",0.175669481302774,0.100518697225573,0.3328082026538,0.181797346200241,0.131522316043426,0.0776839565741858,"transferencia_conservada",0.3328082026538,0.93641706128372
447,"M0","control","Ninguna","Referencia completa",0.0773334460882513,0.130844662437286,0.107333446088251,0.188844662437286,0.175333107823497,0.320310675125428,"receptora_degradada",0.320310675125428,0.942257550731015
448,"M0","control","Ninguna","Referencia completa",0.373221684414327,0.20270087124879,0.162389157792836,0.0936495643756051,0.104389157792836,0.063649564375605,"aporte_conservada",0.373221684414327,0.90386909935513
449,"M0","control","Ninguna","Referencia completa",0.190358567543064,0.108116500453309,0.314311876699909,0.172230281051677,0.135329555757026,0.0796532184950136,"transferencia_conservada",0.314311876699909,0.946105609084125
450,"M0","control","Ninguna","Referencia completa",0.123060658578856,0.0503119584055459,0.493819757365685,0.159358752166378,0.123119584055459,0.0503292894280763,"transferencia_conservada",0.493819757365685,0.813540164760646
451,"M0","control","Ninguna","Referencia completa",0.106017424975799,0.0644917715392062,0.422743465634075,0.228315585672798,0.111239109390126,0.0671926427879961,"transferencia_conservada",0.422743465634075,0.860401964033812
452,"M0","control","Ninguna","Referencia completa",0.368050259965338,0.200025996533796,0.164974870017331,0.0949870017331023,0.106974870017331,0.0649870017331022,"aporte_conservada",0.368050259965338,0.90827739396938
453,"M0","control","Ninguna","Referencia completa",0.090467018469657,0.0407255936675462,0.494265611257696,0.159489885664028,0.155267370272647,0.0597845206684257,"transferencia_conservada",0.494265611257696,0.807269723720611
454,"M0","control","Ninguna","Referencia completa",0.105736990251256,0.0452167618386048,0.493218352216734,0.159181868299039,0.14104465753201,0.0556013698623558,"transferencia_conservada",0.493218352216734,0.812405983276407
455,"M0","control","Ninguna","Referencia completa",0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada",0.315241650294695,0.945682388037966
456,"M0","control","Ninguna","Referencia completa",0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada",0.312970988213962,0.946419676621854
457,"M0","control","Ninguna","Referencia completa",0.106017424975799,0.0644917715392062,0.422743465634075,0.228315585672798,0.111239109390126,0.0671926427879961,"transferencia_conservada",0.422743465634075,0.860401964033812
458,"M0","control","Ninguna","Referencia completa",0.390884545065785,0.211836833654717,0.153557727467107,0.0890815831726417,0.0955577274671073,0.0590815831726417,"aporte_conservada",0.390884545065785,0.88771496651466
459,"M0","control","Ninguna","Referencia completa",0.107829966329966,0.0654292929292929,0.424291245791246,0.229116161616162,0.107878787878788,0.0654545454545455,"transferencia_conservada",0.424291245791246,0.858716238328341
460,"M0","control","Ninguna","Referencia completa",0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada",0.315241650294695,0.945682388037966
461,"M0","control","Ninguna","Referencia completa",0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada",0.315241650294695,0.945682388037966
462,"M0","control","Ninguna","Referencia completa",0.324737106918239,0.177622641509434,0.186631446540881,0.106188679245283,0.12863144654088,0.076188679245283,"aporte_conservada",0.324737106918239,0.939611265505846
463,"M0","control","Ninguna","Referencia completa",0.106017424975799,0.0644917715392062,0.422743465634076,0.228315585672798,0.111239109390126,0.0671926427879961,"transferencia_conservada",0.422743465634076,0.860401964033812
464,"M0","control","Ninguna","Referencia completa",0.133637185021847,0.078777854321645,0.389418752737832,0.211078665209223,0.116944062240321,0.0701434804691316,"transferencia_conservada",0.389418752737832,0.894148987576404
465,"M0","control","Ninguna","Referencia completa",0.0844258615350164,0.144556665634365,0.203282539083716,0.374346242228517,0.0722915993812678,0.121097092137118,"transferencia_degradada",0.374346242228517,0.907224872027825
466,"M0","control","Ninguna","Referencia completa",0.419128777650102,0.226445919474191,0.139435611174949,0.0817770402629045,0.0814356111749488,0.0517770402629045,"aporte_conservada",0.419128777650102,0.858257215193975
467,"M0","control","Ninguna","Referencia completa",0.227432709856111,0.421036572388481,0.0812836450719446,0.13848171380576,0.0512836450719446,0.0804817138057596,"aporte_degradada",0.421036572388481,0.856101545685895
468,"M0","control","Ninguna","Referencia completa",0.108265171503958,0.190645998240985,0.172058047493404,0.31397889182058,0.0796767810026385,0.135375109938434,"transferencia_degradada",0.31397889182058,0.94625592447414
469,"M0","control","Ninguna","Referencia completa",0.0969776332877457,0.168823424356308,0.186485869172327,0.341872680399831,0.0765364975399278,0.12930389524386,"transferencia_degradada",0.341872680399831,0.930883003182918
470,"M0","control","Ninguna","Referencia completa",0.0510883905013193,0.0801042216358839,0.229234828496042,0.424520668425682,0.0796767810026385,0.135375109938434,"transferencia_degradada",0.424520668425682,0.852698679496851
471,"M0","control","Ninguna","Referencia completa",0.0510883905013193,0.0801042216358839,0.229234828496042,0.424520668425682,0.0796767810026385,0.135375109938434,"transferencia_degradada",0.424520668425682,0.852698679496851
472,"M0","control","Ninguna","Referencia completa",0.0654292929292929,0.107829966329966,0.229116161616162,0.424291245791246,0.0654545454545455,0.107878787878788,"transferencia_degradada",0.424291245791246,0.858716238328341
473,"M0","control","Ninguna","Referencia completa",0.363483227561197,0.12102447869447,0.222258386219402,0.0794877606527652,0.154258386219402,0.0594877606527652,"aporte_conservada",0.363483227561197,0.901439480212449
474,"M0","control","Ninguna","Referencia completa",0.090467018469657,0.0407255936675462,0.494265611257696,0.159489885664028,0.155267370272647,0.0597845206684257,"transferencia_conservada",0.494265611257696,0.807269723720611
475,"M0","control","Ninguna","Referencia completa",0.362742164646887,0.12080651901379,0.222628917676557,0.0795967404931049,0.154628917676557,0.0595967404931049,"aporte_conservada",0.362742164646887,0.901786167096061
476,"M0","control","Ninguna","Referencia completa",0.362742164646887,0.12080651901379,0.222628917676557,0.0795967404931049,0.154628917676557,0.0595967404931049,"aporte_conservada",0.362742164646887,0.901786167096061
477,"M0","control","Ninguna","Referencia completa",0.363483227561197,0.12102447869447,0.222258386219402,0.0794877606527652,0.154258386219402,0.0594877606527652,"aporte_conservada",0.363483227561197,0.901439480212449
478,"M0","control","Ninguna","Referencia completa",0.362932536293766,0.120862510674637,0.222533731853117,0.0795687446626815,0.154533731853117,0.0595687446626815,"aporte_conservada",0.362932536293766,0.901697307016653
479,"M0","control","Ninguna","Referencia completa",0.362742164646887,0.12080651901379,0.222628917676557,0.0795967404931049,0.154628917676557,0.0595967404931049,"aporte_conservada",0.362742164646887,0.901786167096061
480,"M0","control","Ninguna","Referencia completa",0.313432199329181,0.171775275515093,0.19228390033541,0.109112362242453,0.153988021082894,0.0594082414949689,"aporte_conservada",0.313432199329181,0.938078096583857
481,"M0","control","Ninguna","Referencia completa",0.362932536293766,0.120862510674637,0.222533731853117,0.0795687446626815,0.154533731853117,0.0595687446626815,"aporte_conservada",0.362932536293766,0.901697307016653
482,"M0","control","Ninguna","Referencia completa",0.20638438681039,0.380343147833421,0.0918078065948049,0.15882842608329,0.061807806594805,0.10082842608329,"aporte_degradada",0.380343147833421,0.897561384476572
483,"M0","control","Ninguna","Referencia completa",0.0801042216358839,0.0510883905013193,0.424520668425682,0.229234828496042,0.135375109938435,0.0796767810026385,"transferencia_conservada",0.424520668425682,0.852698679496852
484,"M0","control","Ninguna","Referencia completa",0.372729147141518,0.20244611059044,0.162635426429241,0.0937769447047798,0.104635426429241,0.0637769447047798,"aporte_conservada",0.372729147141518,0.904295177587536
485,"M0","control","Ninguna","Referencia completa",0.110880670993789,0.067007243617477,0.420209852243589,0.227005095988063,0.108909476762622,0.0659876603944599,"transferencia_conservada",0.420209852243589,0.863258055364548
486,"M0","control","Ninguna","Referencia completa",0.0510883905013193,0.0801042216358839,0.229234828496042,0.424520668425682,0.0796767810026385,0.135375109938434,"transferencia_degradada",0.424520668425682,0.852698679496851
487,"M0","control","Ninguna","Referencia completa",0.0510883905013193,0.0801042216358839,0.229234828496042,0.424520668425682,0.0796767810026385,0.135375109938434,"transferencia_degradada",0.424520668425682,0.852698679496851
488,"M0","control","Ninguna","Referencia completa",0.371641249892937,0.201883405117036,0.163179375053531,0.0940582974414818,0.105179375053531,0.0640582974414818,"aporte_conservada",0.371641249892937,0.905231633235072
489,"M0","control","Ninguna","Referencia completa",0.377277987421384,0.125081761006289,0.215361006289308,0.0774591194968554,0.147361006289308,0.0574591194968554,"aporte_conservada",0.377277987421384,0.894602776782792
490,"M0","control","Ninguna","Referencia completa",0.190645998240985,0.108265171503958,0.31397889182058,0.172058047493404,0.135375109938434,0.0796767810026385,"transferencia_conservada",0.31397889182058,0.94625592447414
491,"M0","control","Ninguna","Referencia completa",0.120078223723712,0.0717645984777819,0.407740556002493,0.22055546000129,0.112181220273795,0.0676799415209284,"transferencia_conservada",0.407740556002493,0.876474805479413
492,"M0","control","Ninguna","Referencia completa",0.317048985473318,0.173646026968957,0.190475507263341,0.108176986515521,0.132475507263341,0.0781769865155212,"aporte_conservada",0.317048985473318,0.944141934670403
493,"M0","control","Ninguna","Referencia completa",0.373221684414327,0.20270087124879,0.162389157792836,0.0936495643756051,0.104389157792836,0.063649564375605,"aporte_conservada",0.373221684414327,0.90386909935513
494,"M0","control","Ninguna","Referencia completa",0.410632654815866,0.134891957298784,0.198683672592067,0.072554021350608,0.130683672592067,0.052554021350608,"aporte_conservada",0.410632654815866,0.875056817956473
495,"M0","control","Ninguna","Referencia completa",0.107829966329966,0.0654292929292929,0.424291245791246,0.229116161616162,0.107878787878788,0.0654545454545455,"transferencia_conservada",0.424291245791246,0.858716238328341
496,"M0","control","Ninguna","Referencia completa",0.0507683590208522,0.079485494106981,0.0807683590208522,0.137485494106981,0.228463281958296,0.423029011786038,"receptora_degradada",0.423029011786038,0.853827266990514
497,"M0","control","Ninguna","Referencia completa",0.0791694525699958,0.0506048892603427,0.137169452569996,0.0806048892603427,0.423661094860008,0.228790221479315,"receptora_conservada",0.423661094860008,0.853100851254593
498,"M0","control","Ninguna","Referencia completa",0.422705300575853,0.138442735463486,0.192647349712073,0.0707786322682569,0.124647349712073,0.0507786322682569,"aporte_conservada",0.422705300575853,0.866921529315763
499,"M0","control","Ninguna","Referencia completa",0.111922177808657,0.0675459540389608,0.418714465326777,0.226231619996609,0.109363356864566,0.0662224259644305,"transferencia_conservada",0.418714465326777,0.864896354195356
500,"M0","control","Ninguna","Referencia completa",0.109518447947072,0.0663026454898649,0.422009653025813,0.227936027427145,0.108471899027115,0.0657613270829905,"transferencia_conservada",0.422009653025813,0.861268818837829
501,"M0","control","Ninguna","Referencia completa",0.204056302858564,0.375842185526558,0.0929718485707178,0.161078907236721,0.0629718485707178,0.103078907236721,"aporte_degradada",0.375842185526558,0.901580089632611
