"id","runoff_network_low","runoff_network_medium","runoff_network_high","runoff_TM_low","runoff_TM_medium","runoff_TM_high","MAP_runoff_network","MAP_runoff_TM","JS_runoff","H_runoff_network","H_runoff_TM","delta_H_runoff","UREH_network_aporte_conservada","UREH_network_aporte_degradada","UREH_network_transferencia_conservada","UREH_network_transferencia_degradada","UREH_network_receptora_conservada","UREH_network_receptora_degradada","UREH_TM_aporte_conservada","UREH_TM_aporte_degradada","UREH_TM_transferencia_conservada","UREH_TM_transferencia_degradada","UREH_TM_receptora_conservada","UREH_TM_receptora_degradada","MAP_UREH_network","MAP_UREH_TM","JS_UREH","H_UREH_network","H_UREH_TM","delta_H_UREH","runoff_MAP_changed","UREH_MAP_changed"
474,0.145,0.245,0.61,0.0127528583992964,0.0215479331574318,0.965699208443272,"esc_alta","esc_alta",0.394224041935883,0.842982251726283,0.156582359929188,-0.686399891797095,0.11605,0.04825,0.47628,0.1542,0.14767,0.05755,0.090467018469657,0.0407255936675462,0.494265611257696,0.159489885664028,0.155267370272647,0.0597845206684257,"transferencia_conservada","transferencia_conservada",0.0401525802201348,0.828533396448468,0.807269723720611,-0.0212636727278565,FALSE,FALSE
475,0.645,0.2275,0.1275,0.970330129544505,0.0190137902214793,0.0106560802340159,"esc_baja","esc_baja",0.375148658849887,0.803083415349579,0.139234822510733,-0.663848592838846,0.39281,0.12965,0.207595,0.075175,0.139595,0.055175,0.362742164646887,0.12080651901379,0.222628917676557,0.0795967404931049,0.154628917676557,0.0595967404931049,"aporte_conservada","aporte_conservada",0.0334374697285773,0.886033399842507,0.901786167096061,0.0157527672535541,FALSE,FALSE
476,0.645,0.2275,0.1275,0.970330129544505,0.0190137902214793,0.0106560802340159,"esc_baja","esc_baja",0.375148658849887,0.803083415349579,0.139234822510733,-0.663848592838846,0.39281,0.12965,0.207595,0.075175,0.139595,0.055175,0.362742164646887,0.12080651901379,0.222628917676557,0.0795967404931049,0.154628917676557,0.0595967404931049,"aporte_conservada","aporte_conservada",0.0334374697285773,0.886033399842507,0.901786167096061,0.0157527672535541,FALSE,FALSE
477,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,"esc_baja","esc_baja",0.404754508247882,0.863571156866974,0.1670255104958,-0.696545646371175,0.39842,0.1313,0.20479,0.07435,0.13679,0.05435,0.363483227561197,0.12102447869447,0.222258386219402,0.0794877606527652,0.154258386219402,0.0594877606527652,"aporte_conservada","aporte_conservada",0.0388676150433941,0.882710526136348,0.901439480212449,0.0187289540761008,FALSE,FALSE
478,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,"esc_baja","esc_baja",0.383427959903019,0.820796482214274,0.146533027381825,-0.674263454832449,0.39434,0.1301,0.20683,0.07495,0.13883,0.05495,0.362932536293766,0.120862510674637,0.222533731853117,0.0795687446626815,0.154533731853117,0.0595687446626815,"aporte_conservada","aporte_conservada",0.0349307316693308,0.885139172705615,0.901697307016653,0.0165581343110376,FALSE,FALSE
479,0.645,0.2275,0.1275,0.970330129544505,0.0190137902214793,0.0106560802340159,"esc_baja","esc_baja",0.375148658849887,0.803083415349579,0.139234822510733,-0.663848592838846,0.39281,0.12965,0.207595,0.075175,0.139595,0.055175,0.362742164646887,0.12080651901379,0.222628917676557,0.0795967404931049,0.154628917676557,0.0595967404931049,"aporte_conservada","aporte_conservada",0.0334374697285773,0.886033399842507,0.901786167096061,0.0157527672535541,FALSE,FALSE
480,0.555,0.2725,0.1725,0.957355055103019,0.0261140392908481,0.0165309056061332,"esc_baja","esc_baja",0.422572030008761,0.895860114045862,0.186356839165627,-0.709503274880234,0.345815,0.188525,0.1760925,0.1007375,0.135005,0.053825,0.313432199329181,0.171775275515093,0.19228390033541,0.109112362242453,0.153988021082894,0.0594082414949689,"aporte_conservada","aporte_conservada",0.0422092978844226,0.91888704146614,0.938078096583857,0.0191910551177177,FALSE,FALSE
481,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,"esc_baja","esc_baja",0.383427959903019,0.820796482214274,0.146533027381825,-0.674263454832449,0.39434,0.1301,0.20683,0.07495,0.13883,0.05495,0.362932536293766,0.120862510674637,0.222533731853117,0.0795687446626815,0.154533731853117,0.0595687446626815,"aporte_conservada","aporte_conservada",0.0349307316693308,0.885139172705615,0.901697307016653,0.0165581343110376,FALSE,FALSE
482,0.1275,0.2275,0.645,0.0242550567592366,0.738676992801857,0.237067950438907,"esc_alta","esc_media",0.448530817385372,0.803083415349579,0.596376504707627,-0.206706910641952,0.215525,0.398015,0.0872375,0.1499925,0.0572375,0.0919925,0.20638438681039,0.380343147833421,0.0918078065948049,0.15882842608329,0.0618078065948049,0.10082842608329,"aporte_degradada","aporte_degradada",0.0236393112903154,0.88070538177229,0.897561384476572,0.0168560027042819,TRUE,FALSE
483,0.145,0.245,0.61,0.0127528583992964,0.0215479331574318,0.965699208443272,"esc_alta","esc_alta",0.394224041935883,0.842982251726283,0.156582359929188,-0.686399891797095,0.101925,0.062375,0.40918,0.2213,0.128895,0.076325,0.0801042216358839,0.0510883905013193,0.424520668425682,0.229234828496042,0.135375109938434,0.0796767810026385,"transferencia_conservada","transferencia_conservada",0.0398350591428906,0.873816318538149,0.852698679496852,-0.0211176390412975,FALSE,FALSE
484,0.155,0.255,0.59,0.0290534208059981,0.860356138706654,0.110590440487348,"esc_alta","esc_media",0.537748388647027,0.863571156866974,0.433024154544496,-0.430547002322479,0.39323,0.21305,0.152385,0.088475,0.094385,0.058475,0.372729147141518,0.20244611059044,0.162635426429241,0.0937769447047798,0.104635426429241,0.0637769447047798,"aporte_conservada","aporte_conservada",0.02729395773646,0.885440595488613,0.904295177587536,0.0188545820989229,TRUE,FALSE
485,0.185,0.64,0.175,0.0499150668656148,0.934155973702676,0.0159289594317092,"esc_media","esc_media",0.325086821323999,0.821775145200831,0.25412415624083,-0.567650988960001,0.11802,0.0707,0.40454,0.2189,0.11744,0.0704,0.110880670993789,0.067007243617477,0.420209852243589,0.227005095988063,0.108909476762622,0.0659876603944599,"transferencia_conservada","transferencia_conservada",0.0210723890214874,0.879861780602772,0.863258055364548,-0.0166037252382238,FALSE,FALSE
486,0.145,0.245,0.61,0.0127528583992964,0.0215479331574318,0.965699208443272,"esc_alta","esc_alta",0.394224041935884,0.842982251726283,0.156582359929188,-0.686399891797095,0.062375,0.101925,0.2213,0.40918,0.076325,0.128895,0.0510883905013193,0.0801042216358839,0.229234828496042,0.424520668425682,0.0796767810026385,0.135375109938434,"transferencia_degradada","transferencia_degradada",0.0398350591428907,0.873816318538149,0.852698679496852,-0.0211176390412974,FALSE,FALSE
487,0.145,0.245,0.61,0.0127528583992964,0.0215479331574318,0.965699208443272,"esc_alta","esc_alta",0.394224041935884,0.842982251726283,0.156582359929188,-0.686399891797095,0.062375,0.101925,0.2213,0.40918,0.076325,0.128895,0.0510883905013193,0.0801042216358839,0.229234828496042,0.424520668425682,0.0796767810026385,0.135375109938434,"transferencia_degradada","transferencia_degradada",0.0398350591428907,0.873816318538149,0.852698679496852,-0.0211176390412974,FALSE,FALSE
488,0.145,0.245,0.61,0.0576887899551057,0.821842249521907,0.120468960522987,"esc_alta","esc_media",0.511927438735663,0.842982251726283,0.528644632911025,-0.314337618815258,0.39497,0.21395,0.151515,0.088025,0.093515,0.058025,0.371641249892937,0.201883405117036,0.163179375053531,0.0940582974414818,0.105179375053531,0.0640582974414818,"aporte_conservada","aporte_conservada",0.0310673949837559,0.883733523318399,0.905231633235072,0.0214981099166729,TRUE,FALSE
489,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,"esc_media","esc_baja",0.544374692560613,0.821775145200831,0.565395563204837,-0.256379581995994,0.42868,0.1402,0.18966,0.0699,0.12166,0.0499,0.377277987421384,0.125081761006289,0.215361006289308,0.0774591194968553,0.147361006289308,0.0574591194968554,"aporte_conservada","aporte_conservada",0.0574604169767761,0.862684373854597,0.894602776782792,0.0319184029281953,TRUE,FALSE
