"id","UREH_predicha","prob_UREH_predicha","UREH_segunda","prob_UREH_segunda","margen_clasificacion","entropia_UREH"
260,"transferencia_conservada",0.422447403462051,"transferencia_degradada",0.228162450066578,0.194284953395473,0.860754316213223
261,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
262,"transferencia_conservada",0.372993979861504,"transferencia_degradada",0.202583093031813,0.170410886829692,0.908280896299417
263,"transferencia_conservada",0.378367843013654,"transferencia_degradada",0.205362677420856,0.173005165592798,0.903833727980499
264,"aporte_conservada",0.361931944423278,"aporte_degradada",0.196861350563765,0.165070593859514,0.913307081973808
265,"aporte_degradada",0.328488759900594,"transferencia_degradada",0.184755620049703,0.143733139850891,0.937288109981987
266,"aporte_degradada",0.323790151114257,"transferencia_degradada",0.187104924442871,0.136685226671386,0.940186009544309
267,"transferencia_conservada",0.422375,"transferencia_degradada",0.228125,0.19425,0.860839475059823
268,"transferencia_degradada",0.414038126686524,"transferencia_conservada",0.223812824148202,0.190225302538322,0.86993086947248
269,"transferencia_conservada",0.351406628683932,"transferencia_degradada",0.191417221733069,0.159989406950864,0.924511376606489
270,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
271,"aporte_conservada",0.422567800670819,"aporte_degradada",0.228224724484907,0.194343076185913,0.854355811718715
272,"transferencia_degradada",0.393463947403554,"transferencia_conservada",0.2131710072777,0.180292940125854,0.890443621420158
273,"aporte_conservada",0.382598395478128,"aporte_degradada",0.207550894212825,0.175047501265303,0.895506193112596
274,"transferencia_degradada",0.424193602693603,"transferencia_conservada",0.229065656565657,0.195127946127946,0.858826171187244
275,"transferencia_conservada",0.422743465634076,"transferencia_degradada",0.228315585672798,0.194427879961278,0.860401964033812
276,"transferencia_conservada",0.423874575239006,"transferencia_degradada",0.228900642365003,0.194973932874003,0.854841167386652
277,"transferencia_degradada",0.36617562910739,"transferencia_conservada",0.199056359883133,0.167119269224257,0.913750146101039
278,"receptora_conservada",0.362778315585673,"receptora_degradada",0.19729912875121,0.165479186834463,0.912623260399107
279,"transferencia_conservada",0.314311876699909,"aporte_conservada",0.190358567543064,0.123953309156845,0.946105609084125
280,"transferencia_conservada",0.422856689258226,"transferencia_degradada",0.228374149616324,0.194482539641902,0.859645790654705
281,"aporte_conservada",0.371938748335553,"aporte_degradada",0.202037283621838,0.169901464713715,0.904976183840472
282,"aporte_conservada",0.351272575978208,"aporte_degradada",0.191347884126659,0.159924691851549,0.921592403838436
283,"transferencia_conservada",0.369639297785587,"transferencia_degradada",0.200847912647717,0.168791385137869,0.910981366201764
284,"aporte_degradada",0.374166409861325,"aporte_conservada",0.203189522342065,0.17097688751926,0.903048172031271
285,"transferencia_conservada",0.314311876699909,"aporte_conservada",0.190358567543064,0.123953309156845,0.946105609084125
286,"aporte_degradada",0.313646365422397,"transferencia_degradada",0.192176817288802,0.121469548133595,0.946048456170975
287,"transferencia_conservada",0.352088003068068,"transferencia_degradada",0.191769656759346,0.160318346308723,0.924029326170527
288,"transferencia_conservada",0.327765765765766,"aporte_conservada",0.179485485485485,0.14828028028028,0.939296879856726
289,"aporte_conservada",0.384022728881588,"aporte_degradada",0.208287618387028,0.17573511049456,0.894193850137409
290,"transferencia_degradada",0.423730434782609,"transferencia_conservada",0.228826086956522,0.194904347826087,0.859346782167095
291,"aporte_conservada",0.367834600760456,"aporte_degradada",0.199914448669202,0.167920152091255,0.908458097813333
292,"aporte_conservada",0.374890579499406,"aporte_degradada",0.20356409284452,0.171326486654886,0.90241562411246
293,"receptora_conservada",0.327808397960118,"transferencia_conservada",0.185095801019941,0.142712596940177,0.93771488424412
294,"aporte_conservada",0.360230902581903,"aporte_degradada",0.195981501335467,0.164249401246436,0.914669850572825
295,"transferencia_conservada",0.313665243381725,"aporte_conservada",0.190916737830914,0.122748505550811,0.94639690599231
296,"aporte_conservada",0.371938748335553,"aporte_degradada",0.202037283621838,0.169901464713715,0.904976183840472
297,"transferencia_conservada",0.422743465634076,"transferencia_degradada",0.228315585672798,0.194427879961278,0.860401964033812
298,"receptora_conservada",0.423498719043553,"receptora_degradada",0.228706233988044,0.194792485055508,0.853287686945143
299,"aporte_conservada",0.400596832802684,"transferencia_conservada",0.203701583598658,0.196895249204026,0.881388512650153
300,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
301,"transferencia_degradada",0.42466268146883,"transferencia_conservada",0.22930828351836,0.19535439795047,0.852486696354246
302,"aporte_conservada",0.409488549449301,"aporte_degradada",0.221459594542742,0.188028954906559,0.868824538147515
303,"transferencia_degradada",0.424603390297886,"transferencia_conservada",0.22927761567132,0.195325774626566,0.852896916913046
304,"transferencia_degradada",0.424331660108692,"transferencia_conservada",0.229137065573461,0.195194594535231,0.854638646501355
305,"aporte_conservada",0.334522366522366,"aporte_degradada",0.182683982683983,0.151838383838384,0.93339723503075
306,"aporte_conservada",0.324132689987937,"transferencia_conservada",0.186933655006031,0.137199034981906,0.939978651145875
307,"aporte_conservada",0.377277987421384,"transferencia_conservada",0.215361006289308,0.161916981132075,0.894602776782792
308,"receptora_conservada",0.493067463706234,"receptora_degradada",0.159137489325363,0.333929974380871,0.807856932855058
309,"receptora_conservada",0.412692931633835,"receptora_degradada",0.223117033603708,0.189575898030127,0.865371885747032
310,"aporte_conservada",0.320636581853096,"transferencia_conservada",0.188681709073452,0.131954872779645,0.942066206745521
311,"aporte_conservada",0.324737106918239,"transferencia_conservada",0.186631446540881,0.138105660377358,0.939611265505845
312,"aporte_conservada",0.362742164646887,"transferencia_conservada",0.222628917676557,0.14011324697033,0.901786167096061
313,"aporte_degradada",0.312729111697449,"transferencia_degradada",0.192635444151275,0.120093667546174,0.946552043807644
314,"aporte_degradada",0.323972727272727,"transferencia_degradada",0.187013636363636,0.136959090909091,0.94007556214547
315,"aporte_conservada",0.388750360750361,"transferencia_conservada",0.20962481962482,0.179125541125541,0.888362504869524
316,"aporte_conservada",0.364023957834212,"transferencia_conservada",0.221988021082894,0.142035936751318,0.901185189395445
317,"aporte_degradada",0.323643218908272,"transferencia_degradada",0.187178390545864,0.136464828362409,0.940274767874134
318,"receptora_degradada",0.412147165259349,"receptora_conservada",0.222834740651387,0.189312424607961,0.865964128793933
319,"receptora_degradada",0.403103163686382,"receptora_conservada",0.218156808803301,0.184946354883081,0.875528907561364
320,"aporte_conservada",0.323319955406912,"transferencia_conservada",0.187340022296544,0.135979933110368,0.932802708355475
321,"receptora_degradada",0.423270888302551,"receptora_conservada",0.228588390501319,0.194682497801231,0.853549573152347
322,"aporte_degradada",0.312729111697449,"transferencia_degradada",0.192635444151275,0.120093667546174,0.946552043807644
323,"receptora_degradada",0.423270888302551,"receptora_conservada",0.228588390501319,0.194682497801231,0.853549573152347
324,"aporte_degradada",0.336315629742033,"aporte_conservada",0.18361153262519,0.152704097116844,0.932204007588169
325,"aporte_degradada",0.312729111697449,"transferencia_degradada",0.192635444151275,0.120093667546174,0.946552043807644
326,"receptora_degradada",0.423270888302551,"receptora_conservada",0.228588390501319,0.194682497801231,0.853549573152347
327,"aporte_degradada",0.323643218908272,"transferencia_degradada",0.187178390545864,0.136464828362409,0.940274767874134
328,"aporte_conservada",0.313432199329181,"transferencia_conservada",0.19228390033541,0.121148298993771,0.938078096583857
329,"aporte_degradada",0.332896836313618,"transferencia_degradada",0.182551581843191,0.150345254470426,0.934464271058289
330,"aporte_conservada",0.363483227561197,"transferencia_conservada",0.222258386219402,0.141224841341795,0.901439480212449
331,"receptora_conservada",0.491976042165788,"receptora_degradada",0.158816482989938,0.33315955917585,0.820873266469352
332,"aporte_conservada",0.313432199329181,"transferencia_conservada",0.19228390033541,0.121148298993771,0.938078096583857
333,"aporte_conservada",0.382778325123153,"transferencia_conservada",0.212610837438424,0.170167487684729,0.891673850109087
334,"aporte_conservada",0.372470475276044,"transferencia_conservada",0.217764762361978,0.154705712914066,0.897067970576588
335,"aporte_conservada",0.334522366522366,"aporte_degradada",0.182683982683983,0.151838383838384,0.93339723503075
336,"aporte_conservada",0.363483227561197,"transferencia_conservada",0.222258386219402,0.141224841341795,0.901439480212449
337,"aporte_degradada",0.323852834740651,"transferencia_degradada",0.187073582629674,0.136779252110977,0.940148109448797
338,"aporte_conservada",0.362932536293766,"transferencia_conservada",0.222533731853117,0.140398804440649,0.901697307016653
339,"aporte_degradada",0.312970988213962,"transferencia_degradada",0.192514505893019,0.120456482320943,0.946419676621854
340,"aporte_degradada",0.332896836313618,"transferencia_degradada",0.182551581843191,0.150345254470426,0.934464271058289
341,"receptora_degradada",0.312970988213962,"transferencia_degradada",0.192514505893019,0.120456482320943,0.946419676621854
342,"transferencia_conservada",0.380919880695044,"transferencia_degradada",0.206682696911229,0.174237183783814,0.901668479948028
343,"aporte_degradada",0.346670178132578,"aporte_conservada",0.18896733351685,0.157702844615727,0.92498339371185
344,"aporte_degradada",0.416468988509637,"aporte_conservada",0.225070166470502,0.191398822039135,0.861226872920488
345,"transferencia_conservada",0.424520668425682,"transferencia_degradada",0.229234828496042,0.195285839929639,0.852698679496852
346,"receptora_degradada",0.312970988213962,"transferencia_degradada",0.192514505893019,0.120456482320943,0.946419676621854
347,"receptora_degradada",0.322899351838193,"transferencia_degradada",0.187550324080903,0.13534902775729,0.940722387254735
348,"transferencia_conservada",0.424520668425682,"transferencia_degradada",0.229234828496042,0.195285839929639,0.852698679496852
349,"receptora_degradada",0.312338905139992,"transferencia_degradada",0.192830547430004,0.119508357709987,0.946764939956144
350,"receptora_degradada",0.312338905139992,"transferencia_degradada",0.192830547430004,0.119508357709987,0.946764939956144
351,"receptora_degradada",0.423270888302551,"receptora_conservada",0.228588390501319,0.194682497801231,0.853549573152347
352,"receptora_degradada",0.423270888302551,"receptora_conservada",0.228588390501319,0.194682497801231,0.853549573152347
353,"receptora_degradada",0.422982738124731,"receptora_conservada",0.228439347305895,0.194543390818835,0.853880353291017
354,"receptora_degradada",0.34984745841784,"receptora_conservada",0.190610754354055,0.159236704063785,0.922654389728175
355,"receptora_conservada",0.367951178451178,"receptora_degradada",0.199974747474747,0.167976430976431,0.908360446816337
356,"receptora_conservada",0.330302408833648,"transferencia_conservada",0.183848795583176,0.146453613250472,0.936138606006902
357,"aporte_degradada",0.366016988849546,"aporte_conservada",0.198974304577352,0.167042684272195,0.909971166212104
358,"receptora_degradada",0.368048821548822,"receptora_conservada",0.200025252525252,0.168023569023569,0.908278600067441
359,"receptora_degradada",0.363270852858482,"receptora_conservada",0.19755388940956,0.165716963448922,0.912223553166918
360,"receptora_degradada",0.423270888302551,"receptora_conservada",0.228588390501319,0.194682497801231,0.853549573152347
361,"aporte_degradada",0.312729111697449,"transferencia_degradada",0.192635444151275,0.120093667546174,0.946552043807644
362,"aporte_conservada",0.318137048222137,"transferencia_conservada",0.189931475888931,0.128205572333206,0.943519508862114
363,"aporte_degradada",0.367949740034662,"aporte_conservada",0.199974003466205,0.167975736568458,0.908361652147633
364,"aporte_conservada",0.42327088830255,"aporte_degradada",0.228588390501319,0.194682497801231,0.853549573152347
365,"receptora_conservada",0.362778315585673,"receptora_degradada",0.19729912875121,0.165479186834463,0.912623260399107
366,"aporte_conservada",0.368050259965338,"aporte_degradada",0.200025996533795,0.168024263431542,0.90827739396938
367,"aporte_conservada",0.419595800252128,"aporte_degradada",0.226687482889032,0.192908317363096,0.857731496516384
368,"transferencia_degradada",0.414405981607503,"transferencia_conservada",0.224003093934915,0.190402887672587,0.869540163142741
369,"transferencia_degradada",0.385874079159935,"transferencia_conservada",0.209245213358587,0.176628865801348,0.897327160208045
370,"transferencia_conservada",0.424520668425682,"transferencia_degradada",0.229234828496042,0.195285839929639,0.852698679496852
371,"transferencia_degradada",0.423091327166375,"transferencia_conservada",0.228495514051573,0.194595813114802,0.860063419515781
372,"aporte_conservada",0.49280035180299,"aporte_degradada",0.15905892700088,0.333741424802111,0.808120345947055
373,"transferencia_conservada",0.423412854284941,"transferencia_degradada",0.228661821181866,0.194751033103075,0.858625143749084
374,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
375,"aporte_conservada",0.416774232837701,"aporte_degradada",0.225228051467776,0.191546181369925,0.860888172583911
376,"receptora_degradada",0.37256769734247,"receptora_conservada",0.202362602073692,0.170205095268779,0.904434557010447
377,"transferencia_conservada",0.313441704972837,"aporte_conservada",0.191109694943585,0.122332010029252,0.946497025911327
378,"transferencia_degradada",0.317215559180504,"aporte_degradada",0.188203871643513,0.12901168753699,0.944671102805379
379,"transferencia_conservada",0.423202014161761,"transferencia_degradada",0.228552765945738,0.194649248216022,0.85823342025921
380,"transferencia_degradada",0.40973867574248,"transferencia_conservada",0.221588970211628,0.188149705530853,0.874422959588167
381,"receptora_degradada",0.419586978233595,"receptora_conservada",0.226682919775998,0.192904058457598,0.857741439197131
382,"aporte_degradada",0.404715326877676,"aporte_conservada",0.218990686316039,0.185724640561637,0.873858170309669
383,"transferencia_degradada",0.423097495179051,"transferencia_conservada",0.228498704402957,0.194598790776093,0.859438366176966
384,"transferencia_degradada",0.423935962825007,"transferencia_conservada",0.228932394564659,0.195003568260348,0.856775560117332
385,"aporte_conservada",0.357352640442412,"aporte_degradada",0.19449274505642,0.162859895385992,0.916940571406015
386,"transferencia_degradada",0.423027393606509,"transferencia_conservada",0.228462444968884,0.194564948637625,0.859810938759322
387,"transferencia_conservada",0.424291245791246,"transferencia_degradada",0.229116161616162,0.195175084175084,0.858716238328341
388,"transferencia_degradada",0.424291245791246,"transferencia_conservada",0.229116161616162,0.195175084175084,0.858716238328341
389,"receptora_conservada",0.418717133316579,"receptora_degradada",0.226232999991334,0.192484133325245,0.858719531701424
390,"aporte_degradada",0.423498719043553,"aporte_conservada",0.228706233988044,0.194792485055508,0.853287686945143
391,"aporte_conservada",0.368048821548822,"aporte_degradada",0.200025252525252,0.168023569023569,0.908278600067441
392,"receptora_degradada",0.368048821548822,"receptora_conservada",0.200025252525252,0.168023569023569,0.908278600067441
393,"transferencia_degradada",0.424291245791246,"transferencia_conservada",0.229116161616162,0.195175084175084,0.858716238328341
394,"transferencia_degradada",0.42466268146883,"transferencia_conservada",0.22930828351836,0.19535439795047,0.852486696354246
395,"transferencia_degradada",0.424291245791246,"transferencia_conservada",0.229116161616162,0.195175084175084,0.858716238328341
396,"receptora_degradada",0.380936438861211,"receptora_conservada",0.206691261479937,0.174245177381274,0.897023419813431
397,"aporte_degradada",0.368165399239544,"aporte_conservada",0.200085551330798,0.168079847908745,0.908180814712863
398,"receptora_degradada",0.312501280956447,"transferencia_degradada",0.192749359521776,0.119751921434671,0.946676444656115
399,"transferencia_degradada",0.424104231856332,"transferencia_conservada",0.229019430270516,0.195084801585815,0.855373056952563
400,"receptora_degradada",0.422567800670819,"receptora_conservada",0.228224724484906,0.194343076185913,0.854355811718715
401,"receptora_degradada",0.381657001343213,"receptora_conservada",0.207063966212007,0.174593035131206,0.896367463582827
402,"transferencia_degradada",0.424520668425682,"transferencia_conservada",0.229234828496042,0.195285839929639,0.852698679496852
403,"aporte_conservada",0.368048821548822,"aporte_degradada",0.200025252525252,0.168023569023569,0.908278600067441
404,"transferencia_conservada",0.419738042375094,"transferencia_degradada",0.226761056400911,0.192976985974183,0.863776599736203
405,"aporte_conservada",0.353433326578364,"aporte_degradada",0.19246551374743,0.160967812830934,0.919961702557467
406,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
407,"aporte_conservada",0.364511081379321,"transferencia_conservada",0.221744459310339,0.142766622068982,0.900955151708215
408,"transferencia_conservada",0.423186345591312,"transferencia_degradada",0.228544661512748,0.194641684078564,0.859375690998762
409,"aporte_conservada",0.364589220932341,"transferencia_conservada",0.221705389533829,0.142883831398512,0.900918166938489
410,"aporte_conservada",0.492296087660016,"aporte_degradada",0.158910614017652,0.333385473642364,0.808616776316715
411,"transferencia_conservada",0.380856553995074,"transferencia_degradada",0.20664994172159,0.174206612273484,0.90172024672391
412,"transferencia_conservada",0.424520668425682,"transferencia_degradada",0.229234828496042,0.195285839929639,0.852698679496852
413,"aporte_conservada",0.49280035180299,"aporte_degradada",0.15905892700088,0.333741424802111,0.808120345947055
414,"transferencia_conservada",0.365055303717135,"aporte_conservada",0.219730734360834,0.145324569356301,0.901125245081153
415,"transferencia_conservada",0.494178700460177,"transferencia_degradada",0.159464323664758,0.334714376795419,0.807792820421648
416,"aporte_conservada",0.428058925476603,"transferencia_conservada",0.189970537261698,0.238088388214905,0.863131371126098
417,"aporte_conservada",0.364932854779083,"aporte_degradada",0.198413545575388,0.166519309203695,0.910865205523267
418,"aporte_conservada",0.49280035180299,"aporte_degradada",0.15905892700088,0.333741424802111,0.808120345947055
419,"aporte_conservada",0.351300810426733,"aporte_degradada",0.191362488151759,0.159938322274975,0.921571255101498
420,"aporte_conservada",0.356834707364358,"aporte_degradada",0.194224848636737,0.162609858727621,0.917344494092446
421,"aporte_conservada",0.356965096933606,"aporte_degradada",0.194292291517382,0.162672805416223,0.917242941093881
422,"aporte_conservada",0.368048821548822,"aporte_degradada",0.200025252525252,0.168023569023569,0.908278600067441
423,"aporte_conservada",0.492146138844189,"aporte_degradada",0.158866511424761,0.333279627419428,0.80876418119969
424,"transferencia_conservada",0.314311876699909,"aporte_conservada",0.190358567543064,0.123953309156845,0.946105609084125
425,"aporte_conservada",0.356905933711048,"aporte_degradada",0.194261689850542,0.162644243860506,0.917289031166133
426,"aporte_degradada",0.347056870722545,"aporte_conservada",0.189167346925454,0.157889523797091,0.924702792589655
427,"transferencia_conservada",0.422375,"transferencia_degradada",0.228125,0.19425,0.860839475059823
428,"transferencia_degradada",0.330823860438942,"transferencia_conservada",0.180770962296005,0.150052898142938,0.937663333410568
429,"transferencia_conservada",0.424520668425682,"transferencia_degradada",0.229234828496042,0.195285839929639,0.852698679496852
430,"transferencia_degradada",0.330823860438942,"transferencia_conservada",0.180770962296005,0.150052898142938,0.937663333410568
431,"aporte_conservada",0.371625,"aporte_degradada",0.201875,0.16975,0.905245572560608
432,"transferencia_degradada",0.336562791928621,"transferencia_conservada",0.183739375135493,0.152823416793127,0.934251368072834
433,"aporte_conservada",0.312501280956447,"transferencia_conservada",0.192749359521776,0.119751921434671,0.946676444656115
434,"transferencia_degradada",0.330823860438942,"transferencia_conservada",0.180770962296005,0.150052898142938,0.937663333410568
435,"aporte_degradada",0.373747747747748,"aporte_conservada",0.202972972972973,0.170774774774775,0.903412568525205
436,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
437,"transferencia_degradada",0.315241650294695,"aporte_degradada",0.189555992141454,0.125685658153242,0.945682388037966
438,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
439,"aporte_degradada",0.313646365422397,"transferencia_degradada",0.192176817288802,0.121469548133595,0.946048456170975
440,"aporte_conservada",0.312970988213962,"transferencia_conservada",0.192514505893019,0.120456482320943,0.946419676621854
441,"aporte_conservada",0.344424820612669,"aporte_degradada",0.187805941696208,0.156618878916461,0.926597124978335
442,"transferencia_degradada",0.423319063714453,"transferencia_conservada",0.22861330881782,0.194705754896632,0.859184958094022
443,"aporte_degradada",0.313646365422397,"transferencia_degradada",0.192176817288802,0.121469548133595,0.946048456170975
444,"transferencia_conservada",0.422743465634076,"transferencia_degradada",0.228315585672798,0.194427879961278,0.860401964033812
445,"transferencia_degradada",0.347296012552725,"transferencia_conservada",0.189291040975548,0.158004971577178,0.927384261895971
446,"transferencia_conservada",0.3328082026538,"transferencia_degradada",0.181797346200241,0.151010856453558,0.93641706128372
447,"receptora_degradada",0.320310675125428,"transferencia_degradada",0.188844662437286,0.131466012688142,0.942257550731015
448,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
449,"transferencia_conservada",0.314311876699909,"aporte_conservada",0.190358567543064,0.123953309156845,0.946105609084125
450,"transferencia_conservada",0.493819757365685,"transferencia_degradada",0.159358752166378,0.334461005199307,0.813540164760646
451,"transferencia_conservada",0.422743465634076,"transferencia_degradada",0.228315585672798,0.194427879961278,0.860401964033812
452,"aporte_conservada",0.368050259965338,"aporte_degradada",0.200025996533795,0.168024263431542,0.90827739396938
453,"transferencia_conservada",0.494265611257696,"transferencia_degradada",0.159489885664028,0.334775725593667,0.807269723720611
454,"transferencia_conservada",0.493218352216734,"transferencia_degradada",0.159181868299039,0.334036483917695,0.812405983276407
455,"transferencia_degradada",0.315241650294695,"aporte_degradada",0.189555992141454,0.125685658153242,0.945682388037966
456,"aporte_conservada",0.312970988213962,"transferencia_conservada",0.192514505893019,0.120456482320943,0.946419676621854
457,"transferencia_conservada",0.422743465634076,"transferencia_degradada",0.228315585672798,0.194427879961278,0.860401964033812
458,"aporte_conservada",0.390884545065785,"aporte_degradada",0.211836833654717,0.179047711411069,0.88771496651466
459,"transferencia_conservada",0.424291245791246,"transferencia_degradada",0.229116161616162,0.195175084175084,0.858716238328341
460,"transferencia_degradada",0.315241650294695,"aporte_degradada",0.189555992141454,0.125685658153242,0.945682388037966
461,"transferencia_degradada",0.315241650294695,"aporte_degradada",0.189555992141454,0.125685658153242,0.945682388037966
462,"aporte_conservada",0.324737106918239,"transferencia_conservada",0.186631446540881,0.138105660377358,0.939611265505845
463,"transferencia_conservada",0.422743465634076,"transferencia_degradada",0.228315585672798,0.194427879961278,0.860401964033812
464,"transferencia_conservada",0.389418752737832,"transferencia_degradada",0.211078665209223,0.178340087528608,0.894148987576404
465,"transferencia_degradada",0.374346242228517,"transferencia_conservada",0.203282539083716,0.171063703144801,0.907224872027825
466,"aporte_conservada",0.419128777650102,"aporte_degradada",0.226445919474191,0.192682858175911,0.858257215193975
467,"aporte_degradada",0.421036572388481,"aporte_conservada",0.227432709856111,0.19360386253237,0.856101545685895
468,"transferencia_degradada",0.31397889182058,"aporte_degradada",0.190645998240985,0.123332893579595,0.94625592447414
469,"transferencia_degradada",0.341872680399831,"transferencia_conservada",0.186485869172327,0.155386811227505,0.930883003182919
470,"transferencia_degradada",0.424520668425682,"transferencia_conservada",0.229234828496042,0.195285839929639,0.852698679496852
471,"transferencia_degradada",0.424520668425682,"transferencia_conservada",0.229234828496042,0.195285839929639,0.852698679496852
472,"transferencia_degradada",0.424291245791246,"transferencia_conservada",0.229116161616162,0.195175084175084,0.858716238328341
473,"aporte_conservada",0.363483227561197,"transferencia_conservada",0.222258386219402,0.141224841341795,0.901439480212449
474,"transferencia_conservada",0.494265611257696,"transferencia_degradada",0.159489885664028,0.334775725593667,0.807269723720611
475,"aporte_conservada",0.362742164646887,"transferencia_conservada",0.222628917676557,0.14011324697033,0.901786167096061
476,"aporte_conservada",0.362742164646887,"transferencia_conservada",0.222628917676557,0.14011324697033,0.901786167096061
477,"aporte_conservada",0.363483227561197,"transferencia_conservada",0.222258386219402,0.141224841341795,0.901439480212449
478,"aporte_conservada",0.362932536293766,"transferencia_conservada",0.222533731853117,0.140398804440649,0.901697307016653
479,"aporte_conservada",0.362742164646887,"transferencia_conservada",0.222628917676557,0.14011324697033,0.901786167096061
480,"aporte_conservada",0.313432199329181,"transferencia_conservada",0.19228390033541,0.121148298993771,0.938078096583857
481,"aporte_conservada",0.362932536293766,"transferencia_conservada",0.222533731853117,0.140398804440649,0.901697307016653
482,"aporte_degradada",0.380343147833421,"aporte_conservada",0.20638438681039,0.173958761023031,0.897561384476572
483,"transferencia_conservada",0.424520668425682,"transferencia_degradada",0.229234828496042,0.195285839929639,0.852698679496852
484,"aporte_conservada",0.372729147141518,"aporte_degradada",0.20244611059044,0.170283036551078,0.904295177587536
485,"transferencia_conservada",0.420209852243589,"transferencia_degradada",0.227005095988063,0.193204756255526,0.863258055364548
486,"transferencia_degradada",0.424520668425682,"transferencia_conservada",0.229234828496042,0.195285839929639,0.852698679496852
487,"transferencia_degradada",0.424520668425682,"transferencia_conservada",0.229234828496042,0.195285839929639,0.852698679496852
488,"aporte_conservada",0.371641249892937,"aporte_degradada",0.201883405117036,0.169757844775901,0.905231633235072
489,"aporte_conservada",0.377277987421384,"transferencia_conservada",0.215361006289308,0.161916981132075,0.894602776782792
490,"transferencia_conservada",0.31397889182058,"aporte_conservada",0.190645998240985,0.123332893579595,0.94625592447414
491,"transferencia_conservada",0.407740556002493,"transferencia_degradada",0.22055546000129,0.187185096001204,0.876474805479413
492,"aporte_conservada",0.317048985473318,"transferencia_conservada",0.190475507263341,0.126573478209977,0.944141934670403
493,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
494,"aporte_conservada",0.410632654815866,"transferencia_conservada",0.198683672592067,0.211948982223798,0.875056817956473
495,"transferencia_conservada",0.424291245791246,"transferencia_degradada",0.229116161616162,0.195175084175084,0.858716238328341
496,"receptora_degradada",0.423029011786038,"receptora_conservada",0.228463281958296,0.194565729827743,0.853827266990514
497,"receptora_conservada",0.423661094860008,"receptora_degradada",0.228790221479315,0.194870873380694,0.853100851254593
498,"aporte_conservada",0.422705300575853,"transferencia_conservada",0.192647349712073,0.23005795086378,0.866921529315763
499,"transferencia_conservada",0.418714465326777,"transferencia_degradada",0.226231619996609,0.192482845330168,0.864896354195356
500,"transferencia_conservada",0.422009653025813,"transferencia_degradada",0.227936027427145,0.194073625598668,0.861268818837829
501,"aporte_degradada",0.375842185526558,"aporte_conservada",0.204056302858564,0.171785882667993,0.901580089632611
502,"aporte_degradada",0.317096061397723,"transferencia_degradada",0.190451969301138,0.126644092096585,0.944115133024375
503,"transferencia_conservada",0.314311876699909,"aporte_conservada",0.190358567543064,0.123953309156845,0.946105609084125
504,"transferencia_conservada",0.422629803186504,"transferencia_degradada",0.22825679475164,0.194373008434864,0.860538023241762
505,"aporte_conservada",0.399525278311879,"transferencia_conservada",0.20423736084406,0.195287917467819,0.882041562710469
506,"aporte_conservada",0.43412197483059,"transferencia_conservada",0.186939012584705,0.247182962245886,0.858702533740505
507,"aporte_conservada",0.312970988213962,"transferencia_conservada",0.192514505893019,0.120456482320943,0.946419676621854
508,"transferencia_conservada",0.314311876699909,"aporte_conservada",0.190358567543064,0.123953309156845,0.946105609084125
509,"aporte_degradada",0.321410151957382,"transferencia_degradada",0.188294924021309,0.133115227936073,0.941609809788091
510,"receptora_degradada",0.348007606799429,"receptora_conservada",0.189659106965222,0.158348499834207,0.924009538041707
511,"transferencia_degradada",0.422629803186504,"transferencia_conservada",0.22825679475164,0.194373008434864,0.860538023241762
512,"transferencia_degradada",0.422791711131499,"transferencia_conservada",0.228340540240431,0.194451170891069,0.860234539663017
513,"receptora_degradada",0.408728822312464,"receptora_conservada",0.221066632230585,0.187662190081879,0.869634449471459
514,"receptora_conservada",0.423498719043553,"receptora_degradada",0.228706233988044,0.194792485055508,0.853287686945143
515,"transferencia_degradada",0.315241650294695,"aporte_degradada",0.189555992141454,0.125685658153242,0.945682388037966
516,"aporte_conservada",0.312501280956447,"transferencia_conservada",0.192749359521776,0.119751921434671,0.946676444656115
517,"aporte_conservada",0.416512482642892,"aporte_degradada",0.225092663435979,0.191419819206913,0.861178644934024
518,"aporte_degradada",0.368050259965338,"aporte_conservada",0.200025996533795,0.168024263431542,0.90827739396938
519,"transferencia_degradada",0.342019019765306,"transferencia_conservada",0.186561561947572,0.155457457817734,0.930618213678033
520,"transferencia_degradada",0.424193602693603,"transferencia_conservada",0.229065656565657,0.195127946127946,0.858826171187244
521,"transferencia_conservada",0.424520668425682,"transferencia_degradada",0.229234828496042,0.195285839929639,0.852698679496852
522,"transferencia_conservada",0.424180810679608,"transferencia_degradada",0.229059040006694,0.195121770672914,0.854922273968882
