"id","UREH","probabilidad"
210,"receptora_conservada",0.111239109390126
210,"receptora_degradada",0.0671926427879961
211,"aporte_conservada",0.106017424975799
211,"aporte_degradada",0.0644917715392062
211,"transferencia_conservada",0.422743465634076
211,"transferencia_degradada",0.228315585672798
211,"receptora_conservada",0.111239109390126
211,"receptora_degradada",0.0671926427879961
212,"aporte_conservada",0.0528629119860014
212,"aporte_degradada",0.0835349631729361
212,"transferencia_conservada",0.229044964036515
212,"transferencia_degradada",0.424153597137262
212,"receptora_conservada",0.0780921239774835
212,"receptora_degradada",0.132311439689801
213,"aporte_conservada",0.064191063174114
213,"aporte_degradada",0.105436055469954
213,"transferencia_conservada",0.228428351309707
213,"transferencia_degradada",0.422961479198767
213,"receptora_conservada",0.0673805855161787
213,"receptora_degradada",0.111602465331279
214,"aporte_conservada",0.354613464053948
214,"aporte_degradada",0.193075929683077
214,"transferencia_conservada",0.171693267973026
214,"transferencia_degradada",0.0984620351584616
214,"receptora_conservada",0.113693267973026
214,"receptora_degradada",0.0684620351584616
215,"aporte_conservada",0.0793951107396573
215,"aporte_degradada",0.134830547430004
215,"transferencia_conservada",0.109395110739657
215,"transferencia_degradada",0.192830547430004
215,"receptora_conservada",0.171209778520685
215,"receptora_degradada",0.312338905139992
216,"aporte_conservada",0.190916737830914
216,"aporte_degradada",0.108405209222886
216,"transferencia_conservada",0.313665243381725
216,"transferencia_degradada",0.171895815542272
216,"receptora_conservada",0.135418018787361
216,"receptora_degradada",0.079698975234842
217,"aporte_conservada",0.107829966329966
217,"aporte_degradada",0.0654292929292929
217,"transferencia_conservada",0.424291245791246
217,"transferencia_degradada",0.229116161616162
217,"receptora_conservada",0.107878787878788
217,"receptora_degradada",0.0654545454545455
218,"aporte_conservada",0.104308006311637
218,"aporte_degradada",0.182995478869164
218,"transferencia_conservada",0.177302668074937
218,"transferencia_degradada",0.324118491611545
218,"receptora_conservada",0.0783893256134264
218,"receptora_degradada",0.132886029519291
219,"aporte_conservada",0.136329027465706
219,"aporte_degradada",0.0801701866201926
219,"transferencia_conservada",0.385751287566892
219,"transferencia_degradada",0.209181700465634
219,"receptora_conservada",0.117919684967402
219,"receptora_degradada",0.0706481129141736
220,"aporte_conservada",0.0751002190422181
220,"aporte_degradada",0.126527090148288
220,"transferencia_conservada",0.21588349406916
220,"transferencia_degradada",0.39870808853371
220,"receptora_conservada",0.0690162868886216
220,"receptora_degradada",0.114764821318002
221,"aporte_conservada",0.204976420649479
221,"aporte_degradada",0.377621079922325
221,"transferencia_conservada",0.0925117896752607
221,"transferencia_degradada",0.160189460038837
221,"receptora_conservada",0.0625117896752607
221,"receptora_degradada",0.102189460038837
222,"aporte_conservada",0.127963856638895
222,"aporte_degradada",0.0758433741235666
222,"transferencia_conservada",0.397084945169737
222,"transferencia_degradada",0.21504393715676
222,"receptora_conservada",0.114951198191368
222,"receptora_degradada",0.0691126887196729
223,"aporte_conservada",0.17188605108055
223,"aporte_degradada",0.313646365422397
223,"transferencia_conservada",0.109056974459725
223,"transferencia_degradada",0.192176817288802
223,"receptora_conservada",0.079056974459725
223,"receptora_degradada",0.134176817288802
224,"aporte_conservada",0.421810423030712
224,"aporte_degradada",0.227832977429678
224,"transferencia_conservada",0.138094788484644
224,"transferencia_degradada",0.0810835112851608
224,"receptora_conservada",0.0800947884846441
224,"receptora_degradada",0.0510835112851608
225,"aporte_conservada",0.203189522342065
225,"aporte_degradada",0.374166409861325
225,"transferencia_conservada",0.0934052388289676
225,"transferencia_degradada",0.161916795069337
225,"receptora_conservada",0.0634052388289676
225,"receptora_degradada",0.103916795069337
226,"aporte_conservada",0.080674892189746
226,"aporte_degradada",0.0513835649257307
226,"transferencia_conservada",0.424082414949688
226,"transferencia_degradada",0.229008145663632
226,"receptora_conservada",0.135242692860565
226,"receptora_degradada",0.0796082894106373
227,"aporte_conservada",0.146336075050421
227,"aporte_degradada",0.085346245715735
227,"transferencia_conservada",0.372401761024962
227,"transferencia_degradada",0.202276772943946
227,"receptora_conservada",0.121262163924616
227,"receptora_degradada",0.0723769813403189
228,"aporte_conservada",0.491976042165788
228,"aporte_degradada",0.158816482989938
228,"transferencia_conservada",0.158011978917106
228,"transferencia_degradada",0.0605917585050311
228,"receptora_conservada",0.0900119789171059
228,"receptora_degradada",0.0405917585050311
229,"aporte_conservada",0.106017424975799
229,"aporte_degradada",0.0644917715392062
229,"transferencia_conservada",0.422743465634076
229,"transferencia_degradada",0.228315585672798
229,"receptora_conservada",0.111239109390126
229,"receptora_degradada",0.0671926427879961
230,"aporte_conservada",0.106017424975799
230,"aporte_degradada",0.0644917715392062
230,"transferencia_conservada",0.422743465634076
230,"transferencia_degradada",0.228315585672798
230,"receptora_conservada",0.111239109390126
230,"receptora_degradada",0.0671926427879961
231,"aporte_conservada",0.134635444151275
231,"aporte_degradada",0.0792941952506596
231,"transferencia_conservada",0.192635444151275
231,"transferencia_degradada",0.10929419525066
231,"receptora_conservada",0.312729111697449
231,"receptora_degradada",0.171411609498681
232,"aporte_conservada",0.0801042216358839
232,"aporte_degradada",0.0510883905013193
232,"transferencia_conservada",0.424520668425682
232,"transferencia_degradada",0.229234828496042
232,"receptora_conservada",0.135375109938434
232,"receptora_degradada",0.0796767810026385
233,"aporte_conservada",0.105962652491192
233,"aporte_degradada",0.186194461482971
233,"transferencia_conservada",0.175017382145927
233,"transferencia_degradada",0.319700272148792
233,"receptora_conservada",0.079019965362881
233,"receptora_degradada",0.134105266368237
234,"aporte_conservada",0.109864742770864
234,"aporte_degradada",0.066481763502171
234,"transferencia_conservada",0.421493176952127
234,"transferencia_degradada",0.22766888463041
234,"receptora_conservada",0.108642080277009
234,"receptora_degradada",0.0658493518674186
235,"aporte_conservada",0.0973235922696219
235,"aporte_degradada",0.05999496151877
235,"transferencia_conservada",0.155323592269622
235,"transferencia_degradada",0.08999496151877
235,"receptora_conservada",0.387352815460756
235,"receptora_degradada",0.21001007696246
236,"aporte_conservada",0.422567800670819
236,"aporte_degradada",0.228224724484907
236,"transferencia_conservada",0.13771609966459
236,"transferencia_degradada",0.0808876377575467
236,"receptora_conservada",0.0797160996645903
236,"receptora_degradada",0.0508876377575467
237,"aporte_conservada",0.0792506404782237
237,"aporte_degradada",0.0506468830059778
237,"transferencia_conservada",0.137250640478224
237,"transferencia_degradada",0.0806468830059778
237,"receptora_conservada",0.423498719043553
237,"receptora_degradada",0.228706233988044
238,"aporte_conservada",0.10770137524558
238,"aporte_degradada",0.189555992141454
238,"transferencia_conservada",0.172711198428291
238,"transferencia_degradada",0.315241650294695
238,"receptora_conservada",0.0795874263261297
238,"receptora_degradada",0.135202357563851
239,"aporte_conservada",0.109610842207164
239,"aporte_degradada",0.066350435624395
239,"transferencia_conservada",0.167610842207164
239,"transferencia_degradada",0.096350435624395
239,"receptora_conservada",0.362778315585673
239,"receptora_degradada",0.19729912875121
240,"aporte_conservada",0.0976628170540208
240,"aporte_degradada",0.0601704226141487
240,"transferencia_conservada",0.155662817054021
240,"transferencia_degradada",0.0901704226141487
240,"receptora_conservada",0.386674365891958
240,"receptora_degradada",0.209659154771703
241,"aporte_conservada",0.17188605108055
241,"aporte_degradada",0.313646365422397
241,"transferencia_conservada",0.109056974459725
241,"transferencia_degradada",0.192176817288802
241,"receptora_conservada",0.079056974459725
241,"receptora_degradada",0.134176817288802
242,"aporte_conservada",0.414339877984884
242,"aporte_degradada",0.223968902405975
242,"transferencia_conservada",0.141830061007558
242,"transferencia_degradada",0.0830155487970127
242,"receptora_conservada",0.0838300610075579
242,"receptora_degradada",0.0530155487970127
243,"aporte_conservada",0.171411609498681
243,"aporte_degradada",0.312729111697449
243,"transferencia_conservada",0.10929419525066
243,"transferencia_degradada",0.192635444151275
243,"receptora_conservada",0.0792941952506596
243,"receptora_degradada",0.134635444151275
244,"aporte_conservada",0.0646958875138537
244,"aporte_degradada",0.106412049193451
244,"transferencia_conservada",0.0946958875138537
244,"transferencia_degradada",0.164412049193451
244,"receptora_conservada",0.200608224972293
244,"receptora_degradada",0.369175901613099
245,"aporte_conservada",0.422567800670819
245,"aporte_degradada",0.228224724484907
245,"transferencia_conservada",0.13771609966459
245,"transferencia_degradada",0.0808876377575467
245,"receptora_conservada",0.0797160996645903
245,"receptora_degradada",0.0508876377575467
246,"aporte_conservada",0.199781378112901
246,"aporte_degradada",0.367577331018276
246,"transferencia_conservada",0.0951093109435493
246,"transferencia_degradada",0.165211334490862
246,"receptora_conservada",0.0651093109435493
246,"receptora_degradada",0.107211334490862
247,"aporte_conservada",0.367726327528693
247,"aporte_degradada",0.199858445273462
247,"transferencia_conservada",0.165136836235654
247,"transferencia_degradada",0.0950707773632691
247,"receptora_conservada",0.107136836235654
247,"receptora_degradada",0.0650707773632691
248,"aporte_conservada",0.0604011149869539
248,"aporte_degradada",0.098108822308111
248,"transferencia_conservada",0.0904011149869539
248,"transferencia_degradada",0.156108822308111
248,"receptora_conservada",0.209197770026092
248,"receptora_degradada",0.385782355383778
249,"aporte_conservada",0.0588610295366338
249,"aporte_degradada",0.0951313237708253
249,"transferencia_conservada",0.0888610295366338
249,"transferencia_degradada",0.153131323770825
249,"receptora_conservada",0.212277940926732
249,"receptora_degradada",0.391737352458349
250,"aporte_conservada",0.371938748335553
250,"aporte_degradada",0.202037283621838
250,"transferencia_conservada",0.163030625832224
250,"transferencia_degradada",0.0939813581890812
250,"receptora_conservada",0.105030625832224
250,"receptora_degradada",0.0639813581890812
251,"aporte_conservada",0.103012857490903
251,"aporte_degradada",0.0629376849090879
251,"transferencia_conservada",0.422684788083106
251,"transferencia_degradada",0.228285235215399
251,"receptora_conservada",0.114302354425991
251,"receptora_degradada",0.0687770798755126
252,"aporte_conservada",0.0508876377575467
252,"aporte_degradada",0.0797160996645903
252,"transferencia_conservada",0.0808876377575467
252,"transferencia_degradada",0.13771609966459
252,"receptora_conservada",0.228224724484906
252,"receptora_degradada",0.422567800670819
253,"aporte_conservada",0.0895403986722097
253,"aporte_degradada",0.055969171727005
253,"transferencia_conservada",0.423527723872023
253,"transferencia_degradada",0.228721236485529
253,"receptora_conservada",0.126931877455767
253,"receptora_degradada",0.0753095917874659
254,"aporte_conservada",0.190916737830914
254,"aporte_degradada",0.108405209222886
254,"transferencia_conservada",0.313665243381725
254,"transferencia_degradada",0.171895815542272
254,"receptora_conservada",0.135418018787361
254,"receptora_degradada",0.079698975234842
255,"aporte_conservada",0.0612922814994594
255,"aporte_degradada",0.0998317442322881
255,"transferencia_conservada",0.0912922814994594
255,"transferencia_degradada",0.157831744232288
255,"receptora_conservada",0.207415437001081
255,"receptora_degradada",0.382336511535424
256,"aporte_conservada",0.0848047426186508
256,"aporte_degradada",0.0535196944579228
256,"transferencia_conservada",0.424198293036464
256,"transferencia_degradada",0.229068082605068
256,"receptora_conservada",0.130996964344885
256,"receptora_degradada",0.0774122229370095
257,"aporte_conservada",0.0672363482882272
257,"aporte_degradada",0.111323606690573
257,"transferencia_conservada",0.226509280062878
257,"transferencia_degradada",0.41925127478823
257,"receptora_conservada",0.0662543716488949
257,"receptora_degradada",0.109425118521197
258,"aporte_conservada",0.422567800670819
258,"aporte_degradada",0.228224724484907
258,"transferencia_conservada",0.13771609966459
258,"transferencia_degradada",0.0808876377575467
258,"receptora_conservada",0.0797160996645903
258,"receptora_degradada",0.0508876377575467
259,"aporte_conservada",0.190916737830914
259,"aporte_degradada",0.108405209222886
259,"transferencia_conservada",0.313665243381725
259,"transferencia_degradada",0.171895815542272
259,"receptora_conservada",0.135418018787361
259,"receptora_degradada",0.079698975234842
260,"aporte_conservada",0.106806924101198
260,"aporte_degradada",0.0649001331557923
260,"transferencia_conservada",0.422447403462051
260,"transferencia_degradada",0.228162450066578
260,"receptora_conservada",0.110745672436751
260,"receptora_degradada",0.0669374167776298
261,"aporte_conservada",0.373221684414327
261,"aporte_degradada",0.20270087124879
261,"transferencia_conservada",0.162389157792836
261,"transferencia_degradada",0.093649564375605
261,"receptora_conservada",0.104389157792836
261,"receptora_degradada",0.063649564375605
262,"aporte_conservada",0.145895350823555
262,"aporte_degradada",0.0851182849087356
262,"transferencia_conservada",0.372993979861504
262,"transferencia_degradada",0.202583093031813
262,"receptora_conservada",0.12111066931494
262,"receptora_degradada",0.0722986220594518
263,"aporte_conservada",0.141864638181652
263,"aporte_degradada",0.0830334335422338
263,"transferencia_conservada",0.378367843013654
263,"transferencia_degradada",0.205362677420856
263,"receptora_conservada",0.119767518804694
263,"receptora_degradada",0.0716038890369107
264,"aporte_conservada",0.361931944423278
264,"aporte_degradada",0.196861350563765
264,"transferencia_conservada",0.168034027788361
264,"transferencia_degradada",0.0965693247181177
264,"receptora_conservada",0.110034027788361
264,"receptora_degradada",0.0665693247181177
265,"aporte_conservada",0.179563151672721
265,"aporte_degradada",0.328488759900594
265,"transferencia_conservada",0.105218424163639
265,"transferencia_degradada",0.184755620049703
265,"receptora_conservada",0.0752184241636395
265,"receptora_degradada",0.126755620049703
266,"aporte_conservada",0.177132836783236
266,"aporte_degradada",0.323790151114257
266,"transferencia_conservada",0.106433581608382
266,"transferencia_degradada",0.187104924442871
266,"receptora_conservada",0.0764335816083818
266,"receptora_degradada",0.129104924442871
267,"aporte_conservada",0.107
267,"aporte_degradada",0.065
267,"transferencia_conservada",0.422375
267,"transferencia_degradada",0.228125
267,"receptora_conservada",0.110625
267,"receptora_degradada",0.066875
268,"aporte_conservada",0.0692319259160263
268,"aporte_degradada",0.115181723437651
268,"transferencia_conservada",0.223812824148202
268,"transferencia_degradada",0.414038126686524
268,"receptora_conservada",0.0669552499357715
268,"receptora_degradada",0.110780149875825
269,"aporte_conservada",0.161909343509766
269,"aporte_degradada",0.0934013845740169
269,"transferencia_conservada",0.351406628683932
269,"transferencia_degradada",0.191417221733069
269,"receptora_conservada",0.126684027806302
269,"receptora_degradada",0.0751813936929146
270,"aporte_conservada",0.373221684414327
270,"aporte_degradada",0.20270087124879
270,"transferencia_conservada",0.162389157792836
270,"transferencia_degradada",0.093649564375605
270,"receptora_conservada",0.104389157792836
270,"receptora_degradada",0.063649564375605
271,"aporte_conservada",0.422567800670819
271,"aporte_degradada",0.228224724484907
271,"transferencia_conservada",0.13771609966459
271,"transferencia_degradada",0.0808876377575467
271,"receptora_conservada",0.0797160996645903
271,"receptora_degradada",0.0508876377575467
272,"aporte_conservada",0.0771076607093627
272,"aporte_degradada",0.130408144038101
272,"transferencia_conservada",0.2131710072777
272,"transferencia_degradada",0.393463947403554
272,"receptora_conservada",0.0697213320129371
272,"receptora_degradada",0.116127908558345
273,"aporte_conservada",0.382598395478128
273,"aporte_degradada",0.207550894212825
273,"transferencia_conservada",0.157700802260936
273,"transferencia_degradada",0.0912245528935876
273,"receptora_conservada",0.0997008022609361
273,"receptora_degradada",0.0612245528935876
274,"aporte_conservada",0.065479797979798
274,"aporte_degradada",0.107927609427609
274,"transferencia_conservada",0.229065656565657
274,"transferencia_degradada",0.424193602693603
274,"receptora_conservada",0.0654545454545455
274,"receptora_degradada",0.107878787878788
275,"aporte_conservada",0.106017424975799
275,"aporte_degradada",0.0644917715392062
275,"transferencia_conservada",0.422743465634076
275,"transferencia_degradada",0.228315585672798
275,"receptora_conservada",0.111239109390126
275,"receptora_degradada",0.0671926427879961
276,"aporte_conservada",0.0839967489431066
276,"aporte_degradada",0.0531017666947103
276,"transferencia_conservada",0.423874575239006
276,"transferencia_degradada",0.228900642365003
276,"receptora_conservada",0.132128675817888
276,"receptora_degradada",0.0779975909402868
277,"aporte_conservada",0.0875535479985157
277,"aporte_degradada",0.150603526130464
277,"transferencia_conservada",0.199056359883133
277,"transferencia_degradada",0.36617562910739
277,"receptora_conservada",0.0733900921183517
277,"receptora_degradada",0.123220844762147
278,"aporte_conservada",0.109610842207164
278,"aporte_degradada",0.066350435624395
278,"transferencia_conservada",0.167610842207164
278,"transferencia_degradada",0.096350435624395
278,"receptora_conservada",0.362778315585673
278,"receptora_degradada",0.19729912875121
279,"aporte_conservada",0.190358567543064
279,"aporte_degradada",0.108116500453309
279,"transferencia_conservada",0.314311876699909
279,"transferencia_degradada",0.172230281051677
279,"receptora_conservada",0.135329555757026
279,"receptora_degradada",0.0796532184950136
280,"aporte_conservada",0.0989965477094732
280,"aporte_degradada",0.0608602832980034
280,"transferencia_conservada",0.422856689258226
280,"transferencia_degradada",0.228374149616324
280,"receptora_conservada",0.118146763032301
280,"receptora_degradada",0.0707655670856727
281,"aporte_conservada",0.371938748335553
281,"aporte_degradada",0.202037283621838
281,"transferencia_conservada",0.163030625832224
281,"transferencia_degradada",0.0939813581890812
281,"receptora_conservada",0.105030625832224
281,"receptora_degradada",0.0639813581890812
282,"aporte_conservada",0.351272575978208
282,"aporte_degradada",0.191347884126659
282,"transferencia_conservada",0.173363712010896
282,"transferencia_degradada",0.0993260579366704
282,"receptora_conservada",0.115363712010896
282,"receptora_degradada",0.0693260579366704
283,"aporte_conservada",0.14835400156492
283,"aporte_degradada",0.0863900008094412
283,"transferencia_conservada",0.369639297785587
283,"transferencia_degradada",0.200847912647717
283,"receptora_conservada",0.122006700649494
283,"receptora_degradada",0.0727620865428416
284,"aporte_conservada",0.203189522342065
284,"aporte_degradada",0.374166409861325
284,"transferencia_conservada",0.0934052388289676
284,"transferencia_degradada",0.161916795069337
284,"receptora_conservada",0.0634052388289676
284,"receptora_degradada",0.103916795069337
285,"aporte_conservada",0.190358567543064
285,"aporte_degradada",0.108116500453309
285,"transferencia_conservada",0.314311876699909
285,"transferencia_degradada",0.172230281051677
285,"receptora_conservada",0.135329555757026
285,"receptora_degradada",0.0796532184950136
286,"aporte_conservada",0.17188605108055
286,"aporte_degradada",0.313646365422397
286,"transferencia_conservada",0.109056974459725
286,"transferencia_degradada",0.192176817288802
286,"receptora_conservada",0.079056974459725
286,"receptora_degradada",0.134176817288802
287,"aporte_conservada",0.161453401143195
287,"aporte_degradada",0.0931655523154459
287,"transferencia_conservada",0.352088003068068
287,"transferencia_degradada",0.191769656759346
287,"receptora_conservada",0.126458595788736
287,"receptora_degradada",0.0750647909252085
288,"aporte_conservada",0.179485485485485
288,"aporte_degradada",0.102492492492492
288,"transferencia_conservada",0.327765765765766
288,"transferencia_degradada",0.179189189189189
288,"receptora_conservada",0.132748748748749
288,"receptora_degradada",0.0783183183183183
289,"aporte_conservada",0.384022728881588
289,"aporte_degradada",0.208287618387028
289,"transferencia_conservada",0.156988635559206
289,"transferencia_degradada",0.090856190806486
289,"receptora_conservada",0.0989886355592062
289,"receptora_degradada",0.060856190806486
290,"aporte_conservada",0.0655217391304348
290,"aporte_degradada",0.108008695652174
290,"transferencia_conservada",0.228826086956522
290,"transferencia_degradada",0.423730434782609
290,"receptora_conservada",0.0656521739130435
290,"receptora_degradada",0.108260869565217
291,"aporte_conservada",0.367834600760456
291,"aporte_degradada",0.199914448669202
291,"transferencia_conservada",0.165082699619772
291,"transferencia_degradada",0.0950427756653992
291,"receptora_conservada",0.107082699619772
291,"receptora_degradada",0.0650427756653992
292,"aporte_conservada",0.374890579499406
292,"aporte_degradada",0.20356409284452
292,"transferencia_conservada",0.161554710250297
292,"transferencia_degradada",0.0932179535777398
292,"receptora_conservada",0.103554710250297
292,"receptora_degradada",0.0632179535777398
293,"aporte_conservada",0.127095801019941
293,"aporte_degradada",0.0753943798379005
293,"transferencia_conservada",0.185095801019941
293,"transferencia_degradada",0.105394379837901
293,"receptora_conservada",0.327808397960118
293,"receptora_degradada",0.179211240324199
294,"aporte_conservada",0.360230902581903
294,"aporte_degradada",0.195981501335467
294,"transferencia_conservada",0.168884548709049
294,"transferencia_degradada",0.0970092493322665
294,"receptora_conservada",0.110884548709049
294,"receptora_degradada",0.0670092493322665
295,"aporte_conservada",0.190916737830914
295,"aporte_degradada",0.108405209222886
295,"transferencia_conservada",0.313665243381725
295,"transferencia_degradada",0.171895815542272
295,"receptora_conservada",0.135418018787361
295,"receptora_degradada",0.079698975234842
296,"aporte_conservada",0.371938748335553
296,"aporte_degradada",0.202037283621838
296,"transferencia_conservada",0.163030625832224
296,"transferencia_degradada",0.0939813581890812
296,"receptora_conservada",0.105030625832224
296,"receptora_degradada",0.0639813581890812
297,"aporte_conservada",0.106017424975799
297,"aporte_degradada",0.0644917715392062
297,"transferencia_conservada",0.422743465634076
297,"transferencia_degradada",0.228315585672798
297,"receptora_conservada",0.111239109390126
297,"receptora_degradada",0.0671926427879961
298,"aporte_conservada",0.0792506404782237
298,"aporte_degradada",0.0506468830059778
298,"transferencia_conservada",0.137250640478224
298,"transferencia_degradada",0.0806468830059778
298,"receptora_conservada",0.423498719043553
298,"receptora_degradada",0.228706233988044
299,"aporte_conservada",0.400596832802684
299,"aporte_degradada",0.131940244941966
299,"transferencia_conservada",0.203701583598658
299,"transferencia_degradada",0.074029877529017
299,"receptora_conservada",0.135701583598658
299,"receptora_degradada",0.054029877529017
300,"aporte_conservada",0.373221684414327
300,"aporte_degradada",0.20270087124879
300,"transferencia_conservada",0.162389157792836
300,"transferencia_degradada",0.093649564375605
300,"receptora_conservada",0.104389157792836
300,"receptora_degradada",0.063649564375605
301,"aporte_conservada",0.0509927412467976
301,"aporte_degradada",0.0799192997438087
301,"transferencia_conservada",0.22930828351836
301,"transferencia_degradada",0.42466268146883
301,"receptora_conservada",0.079698975234842
301,"receptora_degradada",0.135418018787361
302,"aporte_conservada",0.409488549449301
302,"aporte_degradada",0.221459594542742
302,"transferencia_conservada",0.144255725275349
302,"transferencia_degradada",0.084270202728629
302,"receptora_conservada",0.0862557252753495
302,"receptora_degradada",0.054270202728629
303,"aporte_conservada",0.0514324107711879
303,"aporte_degradada",0.0807693274909633
303,"transferencia_conservada",0.22927761567132
303,"transferencia_degradada",0.424603390297886
303,"receptora_conservada",0.0792899735574918
303,"receptora_degradada",0.134627282211151
304,"aporte_conservada",0.0534474069526239
304,"aporte_degradada",0.0846649867750728
304,"transferencia_conservada",0.229137065573461
304,"transferencia_degradada",0.424331660108692
304,"receptora_conservada",0.0774155274739148
304,"receptora_degradada",0.131003353116235
305,"aporte_conservada",0.334522366522366
305,"aporte_degradada",0.182683982683983
305,"transferencia_conservada",0.181738816738817
305,"transferencia_degradada",0.103658008658009
305,"receptora_conservada",0.123738816738817
305,"receptora_degradada",0.0736580086580087
306,"aporte_conservada",0.324132689987937
306,"aporte_degradada",0.177310012062726
306,"transferencia_conservada",0.186933655006031
306,"transferencia_degradada",0.106344993968637
306,"receptora_conservada",0.128933655006031
306,"receptora_degradada",0.0763449939686369
307,"aporte_conservada",0.377277987421384
307,"aporte_degradada",0.125081761006289
307,"transferencia_conservada",0.215361006289308
307,"transferencia_degradada",0.0774591194968553
307,"receptora_conservada",0.147361006289308
307,"receptora_degradada",0.0574591194968554
308,"aporte_conservada",0.089466268146883
308,"aporte_degradada",0.0404312553373185
308,"transferencia_conservada",0.157466268146883
308,"transferencia_degradada",0.0604312553373185
308,"receptora_conservada",0.493067463706234
308,"receptora_degradada",0.159137489325363
309,"aporte_conservada",0.0846535341830823
309,"aporte_degradada",0.053441483198146
309,"transferencia_conservada",0.142653534183082
309,"transferencia_degradada",0.083441483198146
309,"receptora_conservada",0.412692931633835
309,"receptora_degradada",0.223117033603708
310,"aporte_conservada",0.320636581853096
310,"aporte_degradada",0.175501680268843
310,"transferencia_conservada",0.188681709073452
310,"transferencia_degradada",0.107249159865578
310,"receptora_conservada",0.130681709073452
310,"receptora_degradada",0.0772491598655785
311,"aporte_conservada",0.324737106918239
311,"aporte_degradada",0.177622641509434
311,"transferencia_conservada",0.186631446540881
311,"transferencia_degradada",0.106188679245283
311,"receptora_conservada",0.128631446540881
311,"receptora_degradada",0.076188679245283
312,"aporte_conservada",0.362742164646887
312,"aporte_degradada",0.12080651901379
312,"transferencia_conservada",0.222628917676557
312,"transferencia_degradada",0.0795967404931049
312,"receptora_conservada",0.154628917676557
312,"receptora_degradada",0.0595967404931049
313,"aporte_conservada",0.171411609498681
313,"aporte_degradada",0.312729111697449
313,"transferencia_conservada",0.10929419525066
313,"transferencia_degradada",0.192635444151275
313,"receptora_conservada",0.0792941952506596
313,"receptora_degradada",0.134635444151275
314,"aporte_conservada",0.177227272727273
314,"aporte_degradada",0.323972727272727
314,"transferencia_conservada",0.106386363636364
314,"transferencia_degradada",0.187013636363636
314,"receptora_conservada",0.0763863636363636
314,"receptora_degradada",0.129013636363636
315,"aporte_conservada",0.388750360750361
315,"aporte_degradada",0.128455988455988
315,"transferencia_conservada",0.20962481962482
315,"transferencia_degradada",0.0757720057720058
315,"receptora_conservada",0.14162481962482
315,"receptora_degradada",0.0557720057720058
316,"aporte_conservada",0.364023957834212
316,"aporte_degradada",0.121183517010062
316,"transferencia_conservada",0.221988021082894
316,"transferencia_degradada",0.0794082414949688
316,"receptora_conservada",0.153988021082894
316,"receptora_degradada",0.0594082414949689
317,"aporte_conservada",0.177056837366348
317,"aporte_degradada",0.323643218908272
317,"transferencia_conservada",0.106471581316826
317,"transferencia_degradada",0.187178390545864
317,"receptora_conservada",0.0764715813168261
317,"receptora_degradada",0.129178390545864
318,"aporte_conservada",0.0535826296743064
318,"aporte_degradada",0.0849264173703257
318,"transferencia_conservada",0.0835826296743064
318,"transferencia_degradada",0.142926417370326
318,"receptora_conservada",0.222834740651387
318,"receptora_degradada",0.412147165259349
319,"aporte_conservada",0.0559215955983494
319,"aporte_degradada",0.0894484181568088
319,"transferencia_conservada",0.0859215955983494
319,"transferencia_degradada",0.147448418156809
319,"receptora_conservada",0.218156808803301
319,"receptora_degradada",0.403103163686382
320,"aporte_conservada",0.323319955406912
320,"aporte_degradada",0.176889632107023
320,"transferencia_conservada",0.187340022296544
320,"transferencia_degradada",0.106555183946488
320,"receptora_conservada",0.148191750278707
320,"receptora_degradada",0.0577034559643255
321,"aporte_conservada",0.0507058047493404
321,"aporte_degradada",0.0793645558487247
321,"transferencia_conservada",0.0807058047493404
321,"transferencia_degradada",0.137364555848725
321,"receptora_conservada",0.228588390501319
321,"receptora_degradada",0.423270888302551
322,"aporte_conservada",0.171411609498681
322,"aporte_degradada",0.312729111697449
322,"transferencia_conservada",0.10929419525066
322,"transferencia_degradada",0.192635444151275
322,"receptora_conservada",0.0792941952506596
322,"receptora_degradada",0.134635444151275
323,"aporte_conservada",0.0507058047493404
323,"aporte_degradada",0.0793645558487247
323,"transferencia_conservada",0.0807058047493404
323,"transferencia_degradada",0.137364555848725
323,"receptora_conservada",0.228588390501319
323,"receptora_degradada",0.423270888302551
324,"aporte_conservada",0.18361153262519
324,"aporte_degradada",0.336315629742033
324,"transferencia_conservada",0.103194233687405
324,"transferencia_degradada",0.180842185128983
324,"receptora_conservada",0.0731942336874052
324,"receptora_degradada",0.122842185128983
325,"aporte_conservada",0.171411609498681
325,"aporte_degradada",0.312729111697449
325,"transferencia_conservada",0.10929419525066
325,"transferencia_degradada",0.192635444151275
325,"receptora_conservada",0.0792941952506596
325,"receptora_degradada",0.134635444151275
326,"aporte_conservada",0.0507058047493404
326,"aporte_degradada",0.0793645558487247
326,"transferencia_conservada",0.0807058047493404
326,"transferencia_degradada",0.137364555848725
326,"receptora_conservada",0.228588390501319
326,"receptora_degradada",0.423270888302551
327,"aporte_conservada",0.177056837366348
327,"aporte_degradada",0.323643218908272
327,"transferencia_conservada",0.106471581316826
327,"transferencia_degradada",0.187178390545864
327,"receptora_conservada",0.0764715813168261
327,"receptora_degradada",0.129178390545864
328,"aporte_conservada",0.313432199329181
328,"aporte_degradada",0.171775275515093
328,"transferencia_conservada",0.19228390033541
328,"transferencia_degradada",0.109112362242453
328,"receptora_conservada",0.153988021082894
328,"receptora_degradada",0.0594082414949689
329,"aporte_conservada",0.181843191196699
329,"aporte_degradada",0.332896836313618
329,"transferencia_conservada",0.104078404401651
329,"transferencia_degradada",0.182551581843191
