"id","escenario","tipo_escenario","evidencia_retirada","pregunta","UREH_M0","UREH_escenario","MAP_estable","distancia_JS","entropia_M0","entropia_escenario","delta_entropia"
1,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.164845036244033,0.887014373852601,0.951198138003383,0.0641837641507821
2,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0743625886607571,0.875250667248321,0.894448609585967,0.0191979423376459
3,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0741555303745371,0.911732968665579,0.930924778058074,0.0191918093924951
4,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0737168421821772,0.946105609084125,0.964916444540604,0.018810835456479
5,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0730562497553037,0.932126200645696,0.951268885129709,0.019142684484013
6,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0737174152157269,0.946419676621854,0.96523264818215,0.018812971560296
7,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.168601207526949,0.894602776782792,0.95963206136201,0.065029284579218
8,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0743245501447581,0.908266126298863,0.927442321307697,0.0191761950088339
9,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.076907042589203,0.939611265505846,0.95963206136201,0.020020795856164
10,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0737174152157269,0.946419676621854,0.96523264818215,0.018812971560296
11,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0732459546273318,0.928876635225926,0.948044251491258,0.019167616265332
12,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.165416381683999,0.901439480212449,0.96523264818215,0.063793167969701
13,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.076907042589203,0.939611265505846,0.95963206136201,0.020020795856164
14,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.076907042589203,0.939611265505846,0.95963206136201,0.020020795856164
15,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0729582459846957,0.933700321711608,0.952784603980984,0.019084282269376
16,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0733159631443028,0.927648785140559,0.946824048977149,0.01917526383659
17,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.164757027910263,0.888362504869524,0.952528276351551,0.0641657714820271
18,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.072980185576598,0.93339723503075,0.952528276351551,0.019131041320801
19,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0729582459846958,0.933700321711608,0.952784603980984,0.019084282269376
20,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.164757027910263,0.888362504869524,0.952528276351551,0.0641657714820271
21,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.165416199790894,0.901125245081153,0.964916444540604,0.063791199459451
22,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.165416199790893,0.901125245081153,0.964916444540604,0.063791199459451
23,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.076907042589203,0.939611265505846,0.95963206136201,0.020020795856164
24,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.168601207526949,0.894602776782792,0.95963206136201,0.065029284579218
25,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0737298745328688,0.853827266990514,0.872795602994056,0.018968336003542
26,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.16604992526584,0.807856932855058,0.872795602994056,0.064938670138998
27,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.076907042589203,0.939611265505846,0.95963206136201,0.020020795856164
28,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0737244720615545,0.853287686945143,0.872795602994056,0.019507916048913
29,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.164757027910263,0.888362504869524,0.952528276351551,0.0641657714820271
30,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0757128125711894,0.890661939446587,0.91357464819242,0.022912708745833
31,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0768733472589541,0.866920046493034,0.884957079615019,0.018037033121985
32,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0744553498545028,0.870546265613048,0.889717334899997,0.019171069286949
33,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0737168421821772,0.946105609084125,0.964916444540604,0.018810835456479
34,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_degradada","receptora_conservada",FALSE,0.1680154038941,0.854600815359022,0.872795602994056,0.018194787635034
35,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_degradada","receptora_conservada",FALSE,0.1680154038941,0.854600815359022,0.872795602994056,0.018194787635034
36,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_degradada","receptora_conservada",FALSE,0.1680154038941,0.854600815359022,0.872795602994056,0.018194787635034
37,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0737174152157269,0.946419676621854,0.96523264818215,0.018812971560296
38,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.076907042589203,0.939611265505846,0.95963206136201,0.020020795856164
39,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_degradada","receptora_conservada",FALSE,0.1680154038941,0.854600815359022,0.872795602994056,0.018194787635034
40,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0737168421821772,0.946105609084125,0.964916444540604,0.018810835456479
41,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_degradada","transferencia_conservada",FALSE,0.167011478454518,0.945682388037966,0.964916444540604,0.019234056502638
42,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0746520454016238,0.860538023241762,0.8794995291973,0.018961505955538
43,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0789836984653152,0.941873940283134,0.961273634041968,0.019399693758834
44,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0760994457945814,0.928165923672456,0.948895334566421,0.020729410893965
45,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0739669074887837,0.907222901039387,0.92588578957213,0.018662888532743
46,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_degradada","transferencia_conservada",FALSE,0.163928831046247,0.937663333410568,0.956453065603647,0.018789732193079
47,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0733243867187352,0.922831558728245,0.94095085215865,0.0181192934304051
48,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_degradada","receptora_conservada",FALSE,0.166861081002031,0.913048741375168,0.931408641750803,0.018359900375635
49,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.167008414520506,0.946419676621854,0.96523264818215,0.018812971560296
50,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0746494445205241,0.860401964033812,0.8794995291973,0.019097565163488
51,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0739981685140683,0.914882226656545,0.934082454554607,0.0192002278980621
52,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.076217745232469,0.881272024387433,0.898330052468792,0.017058028081359
53,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.166952832297725,0.911974156296444,0.931981050826939,0.0200068945304951
54,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0729582459846957,0.933700321711608,0.952784603980984,0.019084282269376
55,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_degradada","transferencia_conservada",FALSE,0.167011478454518,0.945682388037966,0.964916444540604,0.019234056502638
56,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0729582459846957,0.933700321711608,0.952784603980984,0.019084282269376
57,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_degradada","transferencia_conservada",FALSE,0.167011478454518,0.945682388037966,0.964916444540604,0.019234056502638
58,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0737201572440249,0.946552043807644,0.96523264818215,0.018680604374506
59,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0745331040883718,0.90386909935513,0.923016157585496,0.019147058230366
60,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0737298745328688,0.853827266990514,0.872795602994056,0.018968336003542
61,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_degradada","transferencia_conservada",FALSE,0.166891242990129,0.860255559361577,0.8794995291973,0.019243969835723
62,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_degradada","receptora_conservada",FALSE,0.167193616524451,0.907370804293576,0.925295537479775,0.017924733186199
63,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.16242724621058,0.865302438399405,0.886213254308044,0.020910815908639
64,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_degradada","transferencia_conservada",FALSE,0.167011478454518,0.945682388037966,0.964916444540604,0.019234056502638
65,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0731269900143364,0.885930897479391,0.904199595953861,0.01826869847447
66,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.167008603895363,0.946048456170975,0.96523264818215,0.019184192011175
67,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.164994483856065,0.928544810189832,0.947008045861952,0.0184632356721199
68,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.166616580184045,0.903412568525205,0.923016157585496,0.019603589060291
69,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.07327441642586,0.889935621209399,0.908267533202062,0.018331911992663
70,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.076907042589203,0.939611265505846,0.95963206136201,0.020020795856164
71,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.167008603895363,0.946048456170975,0.96523264818215,0.019184192011175
72,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.076907042589203,0.939611265505846,0.95963206136201,0.020020795856164
73,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.166616580184045,0.903412568525205,0.923016157585496,0.019603589060291
74,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0768733472589541,0.866920046493034,0.884957079615019,0.018037033121985
75,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0728199530978514,0.877198558299002,0.895346981030093,0.0181484227310911
76,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.166799904531406,0.908177064696152,0.92802425591076,0.019847191214608
77,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0768497578096696,0.86626714745867,0.884957079615019,0.0186899321563491
78,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0736386095193586,0.908498097566449,0.927743266425516,0.019245168859067
79,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.166059144562537,0.808399656748307,0.872795602994056,0.064395946245749
80,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_degradada","receptora_conservada",FALSE,0.164779315917242,0.865736866367805,0.884957079615019,0.019220213247214
81,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.07694843833311,0.93569836589839,0.956453065603647,0.020754699705257
82,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0737298745328688,0.853827266990514,0.872795602994056,0.018968336003542
83,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.072980185576598,0.93339723503075,0.952528276351551,0.019131041320801
84,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.167008414520506,0.946419676621854,0.96523264818215,0.018812971560296
85,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_degradada","receptora_conservada",FALSE,0.1680154038941,0.854600815359022,0.872795602994056,0.018194787635034
86,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0737298745328688,0.853827266990514,0.872795602994056,0.018968336003542
87,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0728199530978514,0.877198558299002,0.895346981030093,0.0181484227310911
88,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.163904629537779,0.940274767874134,0.95963206136201,0.019357293487876
89,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_degradada","receptora_conservada",FALSE,0.164780453821809,0.865964128793933,0.884957079615019,0.018992950821086
90,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.168601207526949,0.894602776782792,0.95963206136201,0.065029284579218
91,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.165416381683999,0.901439480212449,0.96523264818215,0.063793167969701
92,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0768733472589541,0.866920046493034,0.884957079615019,0.018037033121985
93,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.165578207468771,0.921028475206317,0.939442809263788,0.0184143340574709
94,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.16604992526584,0.807856932855058,0.872795602994056,0.064938670138998
95,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.169025419606771,0.817070616296865,0.884957079615019,0.0678864633181541
96,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.165416381683999,0.901439480212449,0.96523264818215,0.063793167969701
97,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.164980110028279,0.831899857111302,0.895346981030093,0.063447123918791
98,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0744164138614066,0.906345491645356,0.925510228415872,0.019164736770516
99,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0769001462051668,0.939978651145875,0.95963206136201,0.019653410216135
100,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.169058528157624,0.820909852484833,0.884957079615019,0.0640472271301861
101,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.165416381683999,0.901439480212449,0.96523264818215,0.063793167969701
102,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_degradada","receptora_conservada",FALSE,0.168011273628749,0.853549573152347,0.872795602994056,0.019246029841709
103,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0729582459846957,0.933700321711608,0.952784603980984,0.019084282269376
104,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0737201572440249,0.946552043807644,0.96523264818215,0.018680604374506
105,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.167008603895363,0.946048456170975,0.96523264818215,0.019184192011175
106,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.0768497578096696,0.86626714745867,0.884957079615019,0.0186899321563491
107,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0737174152157269,0.946419676621854,0.96523264818215,0.018812971560296
108,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.168601207526949,0.894602776782792,0.95963206136201,0.065029284579218
109,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0737174152157269,0.946419676621854,0.96523264818215,0.018812971560296
110,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.072980185576598,0.93339723503075,0.952528276351551,0.019131041320801
111,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.168601207526949,0.894602776782792,0.95963206136201,0.065029284579218
112,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.164757027910263,0.888362504869524,0.952528276351551,0.0641657714820271
113,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0737174152157269,0.946419676621854,0.96523264818215,0.018812971560296
114,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.072980185576598,0.93339723503075,0.952528276351551,0.019131041320801
115,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0745331040883718,0.90386909935513,0.923016157585496,0.019147058230366
116,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_conservada","receptora_conservada",TRUE,0.164980110028279,0.831899857111303,0.895346981030093,0.06344712391879
117,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.168601207526949,0.894602776782792,0.95963206136201,0.065029284579218
118,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","receptora_degradada","receptora_conservada",FALSE,0.168011273628749,0.853549573152347,0.872795602994056,0.019246029841709
119,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.072980185576598,0.93339723503075,0.952528276351551,0.019131041320801
120,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0740639426470918,0.91357513735239,0.932772545865461,0.0191974085130709
121,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.164757027910263,0.888362504869524,0.952528276351551,0.0641657714820271
122,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_degradada","aporte_conservada",FALSE,0.166616580184045,0.903412568525205,0.923016157585496,0.019603589060291
123,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.165424429784786,0.901417560443216,0.964916444540604,0.063498884097388
124,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.166696864269662,0.865462709846066,0.928823280130265,0.0633605702841991
125,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.168735645174924,0.8914548949896,0.952074785508228,0.060619890518628
126,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.166870757301599,0.815503063447558,0.8794995291973,0.063996465749742
127,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.168658247231014,0.896696937636489,0.95963206136201,0.0629351237255209
128,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.165422641032559,0.901697307016653,0.96523264818215,0.0635353411654971
129,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.167370206886942,0.877786825204498,0.938959617719115,0.0611727925146169
130,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.167156687409066,0.874191784683277,0.935802793591477,0.0616110089082
131,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.167058354510567,0.815304549673346,0.878682472383612,0.063377922710266
132,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.165422641032559,0.901697307016653,0.96523264818215,0.0635353411654971
133,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.166870757301599,0.815503063447558,0.8794995291973,0.063996465749742
134,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.166672510857606,0.864867318667073,0.928512309971935,0.063644991304862
135,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.166866180392196,0.815417446941725,0.8794995291973,0.064082082255575
136,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0752857502798082,0.918228483352198,0.937428283356246,0.019199800004048
137,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.170491102172796,0.812610238010099,0.876497711593678,0.0638874735835789
138,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.167517042539994,0.854428725358065,0.91647794507444,0.062049219716375
139,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.166517571958228,0.859814808821469,0.923016157585496,0.0632013487640271
140,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.074539999259183,0.904295177587536,0.923016157585496,0.0187209799979601
141,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0751938249858107,0.916806478261213,0.935978420660849,0.019171942399636
142,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0748110841553405,0.858826171187244,0.878142709078864,0.01931653789162
143,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.166866180392196,0.815417446941725,0.8794995291973,0.064082082255575
144,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0792709604164181,0.866550911385775,0.885647550099528,0.019096638713753
145,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0737762501878664,0.945737470679011,0.964554258901386,0.018816788222375
146,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_degradada","transferencia_conservada",FALSE,0.167009279806007,0.946105609084125,0.964916444540604,0.018810835456479
147,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_conservada","transferencia_conservada",TRUE,0.0756617680691824,0.893695027736059,0.915379531146826,0.021684503410767
148,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0805871437252664,0.853827266990513,0.873516259234662,0.019688992244149
149,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0748835577568737,0.911406939819389,0.930967255665382,0.0195603158459929
150,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","aporte_conservada","aporte_conservada",TRUE,0.0805871437252664,0.853827266990513,0.873516259234662,0.019688992244149
151,"M1","principal","Cobertura + suelo + pendiente","Dependencia de informacion estructural local","transferencia_degradada","transferencia_conservada",FALSE,0.165749659803865,0.889403368706767,0.91226215033934,0.022858781632573
