"id","Esc_sum","Esc_cat","escorrentia","ev_esc_baja","ev_esc_media","ev_esc_alta","suma_evidencia","ev_esc_baja_aj","ev_esc_media_aj","ev_esc_alta_aj","suma_evidencia_aj"
1,278925.294158936,"Baja","esc_baja",0.964448138133935,0.0355518618660653,0,1,0.869780917413845,0.0802190825861555,0.05,1
2,413981.697758675,"Media","esc_media",0.225105803555709,0.774894196444291,0,1,0.241339933022353,0.708660066977647,0.05,1
3,396294.627174377,"Media","esc_media",0.321930535364798,0.678069464635202,0,1,0.323640955060078,0.626359044939922,0.05,1
4,59932.2142925262,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
5,278576.94707489,"Baja","esc_baja",0.966355102479923,0.0336448975200772,0,1,0.871401837107934,0.0785981628920656,0.05,1
6,43854.02394104,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
7,136303.726791382,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
8,421037.319404602,"Media","esc_media",0.186481053891411,0.813518946108589,0,1,0.2085088958077,0.7414911041923,0.05,1
9,154605.357170105,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
10,28717.4929504395,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
11,294807.232063293,"Baja","esc_baja",0.87750528511207,0.12249471488793,0,1,0.79587949234526,0.15412050765474,0.05,1
12,21462.1640281677,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
13,208010.589378357,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
14,70712.2665040493,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
15,203189.773427486,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
16,301146.667434692,"Baja","esc_baja",0.842801170220276,0.157198829779724,0,1,0.766380994687235,0.183619005312765,0.05,1
17,262889.444847107,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
18,128049.631569862,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
19,10333.0123278894,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
20,152417.655210495,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
21,5628.35333397985,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
22,9.9602233171463,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
23,23892.6120757908,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
24,57634.7419436574,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
25,62325.8560886383,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
26,0,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
27,54009.7125658989,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
28,247.136214017868,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
29,0,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
30,343476.678894043,"Baja","esc_baja",0.61107302804472,0.38892697195528,0,1,0.569412073838012,0.380587926161988,0.05,1
31,188261.695739746,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
32,426688.848388672,"Media","esc_media",0.155542760543973,0.844457239456027,0,1,0.182211346462377,0.767788653537623,0.05,1
33,149033.658798218,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
34,102322.899353027,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
35,195648.416595459,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
36,118217.180099487,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
37,163232.627609253,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
38,229841.582824707,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
39,140653.900512695,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
40,184930.229675293,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
41,160458.200790405,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
42,661285.774993896,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
43,917076.077911377,"Media","esc_media",0,0.302395832144905,0.697604167855095,1,0.05,0.307036457323169,0.642963542676831,1
44,306124.840698242,"Baja","esc_baja",0.815549043371734,0.184450956628266,0,1,0.743216686865974,0.206783313134026,0.05,1
45,412701.909454346,"Media","esc_media",0.232111777707759,0.767888222292241,0,1,0.247295011051595,0.702704988948405,0.05,1
46,237403.430526733,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
47,299923.868537903,"Baja","esc_baja",0.849495165965572,0.150504834034428,0,1,0.772070891070736,0.177929108929264,0.05,1
48,614805.662750244,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
49,139926.771286011,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
50,535977.88130188,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
51,375242.301010132,"Media","esc_media",0.437177762150905,0.562822237849095,0,1,0.421601097828269,0.528398902171731,0.05,1
52,297176.278823852,"Baja","esc_baja",0.864536358678433,0.135463641321567,0,1,0.784855904876668,0.165144095123332,0.05,1
53,389113.359161377,"Media","esc_media",0.361243113787208,0.638756886212792,0,1,0.357056646719126,0.592943353280874,0.05,1
54,255451.586380005,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
55,53291.1418151855,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
56,232769.606082916,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
57,205532.935455322,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
58,139725.506118774,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
59,489649.209564209,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
60,123773.860923767,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
61,489244.667785645,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
62,408641.080047607,"Media","esc_media",0.254342068266955,0.745657931733045,0,1,0.266190758026912,0.683809241973088,0.05,1
63,885954.142944336,"Media","esc_media",0,0.3923041237828,0.6076958762172,1,0.05,0.38345850521538,0.56654149478462,1
64,57383.0619163513,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
65,302369.151069641,"Baja","esc_baja",0.836108900320023,0.163891099679977,0,1,0.76069256527202,0.18930743472798,0.05,1
66,122114.519775391,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
67,313597.676300049,"Baja","esc_baja",0.774640329882417,0.225359670117583,0,1,0.708444280400054,0.241555719599946,0.05,1
68,512933.956100464,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
69,318371.411087036,"Baja","esc_baja",0.748507365224715,0.251492634775285,0,1,0.686231260441008,0.263768739558992,0.05,1
70,183044.312011719,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
71,128232.284606934,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
72,187527.51581192,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
73,596912.359191895,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
74,227150.175422668,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
75,145940.927201509,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
76,416783.654205322,"Media","esc_media",0.209766989805049,0.790233010194951,0,1,0.228301941334291,0.721698058665709,0.05,1
77,138221.269885063,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
78,330856.349954605,"Baja","esc_baja",0.680160781105895,0.319839218894105,0,1,0.628136663940011,0.321863336059989,0.05,1
79,45167.0738082491,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
80,22691.081584652,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
81,200457.262451172,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
82,26152.3647909164,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
83,212584.537367821,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
84,14658.1805725098,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
85,10077.8498372249,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
86,10760.4233211856,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
87,165948.47287479,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
88,218056.6043396,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
89,36844.8753167391,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
90,23364.9446516037,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
91,5750.47785842419,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
92,66390.8761445116,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
93,350755.710006714,"Baja","esc_baja",0.571225262867593,0.428774737132407,0,1,0.535541473437454,0.414458526562546,0.05,1
94,13038.9886341095,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
95,67224.1708431244,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
96,50506.4282913208,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
97,114740.938115248,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
98,435524.22467041,"Media","esc_media",0.107175059695245,0.892824940304755,0,1,0.141098800740958,0.808901199259042,0.05,1
99,43423.2400806062,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
100,93339.0564188957,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
101,46981.9731445312,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
102,7371.00266001746,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
103,115332.528160691,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
104,50529.5809631348,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
105,52899.7359580994,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
106,131145.517407358,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
107,7343.10126876831,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
108,124191.447761536,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
109,68180.5756835938,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
110,180549.514232635,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
111,204335.25328064,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
112,182485.248664856,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
113,103992.189128876,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
114,214094.940982819,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
115,486788.275382996,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
116,18351.6507027978,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
117,28043.09472543,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
118,1121.24885928631,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
119,253140.405277252,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
120,383825.182121277,"Media","esc_media",0.390192301343525,0.609807698656475,0,1,0.381663456141996,0.568336543858004,0.05,1
121,32567.5575818745,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
122,547211.755092621,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
123,244285.077362061,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
124,436863.271865845,"Media","esc_media",0.0998446832510633,0.900155316748937,0,1,0.134867980763404,0.815132019236596,0.05,1
125,278230.353210449,"Baja","esc_baja",0.968252469136048,0.0317475308639521,0,1,0.873014598765641,0.0769854012343592,0.05,1
126,500547.102081299,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
127,251731.125671387,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
128,266389.818786621,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
129,353626.207427979,"Baja","esc_baja",0.555511233704425,0.444488766295575,0,1,0.522184548648761,0.427815451351239,0.05,1
130,374334.278137207,"Media","esc_media",0.442148572366676,0.557851427633324,0,1,0.425826286511674,0.524173713488326,0.05,1
131,452661.916717529,"Media","esc_media",0.0133578032773182,0.986642196722682,0,1,0.0613541327857205,0.88864586721428,0.05,1
132,65928.863571167,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
133,639626.402328491,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
134,440394.552246094,"Media","esc_media",0.0805133149427441,0.919486685057256,0,1,0.118436317701333,0.831563682298668,0.05,1
135,600224.673339844,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
136,363224.154998779,"Baja","esc_baja",0.50296897154568,0.49703102845432,0,1,0.477523625813828,0.472476374186172,0.05,1
137,820132.933258057,"Media","esc_media",0,0.58245529923832,0.41754470076168,1,0.05,0.545087004352572,0.404912995647428,1
138,701883.577636719,"Media","esc_media",0,0.924066370736789,0.0759336292632109,1,0.05,0.835456415126271,0.114543584873729,1
139,667165.600402832,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
140,562132.051391602,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
141,373084.138458252,"Media","esc_media",0.44899224037613,0.55100775962387,0,1,0.43164340431971,0.51835659568029,0.05,1
142,557069.45803833,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
143,503262.35824585,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
144,890927.020263672,"Media","esc_media",0,0.377937957129608,0.622062042870392,1,0.05,0.371247263560167,0.578752736439833,1
145,275308.373352051,"Baja","esc_baja",0.98424832977292,0.0157516702270805,0,1,0.886611080306982,0.0633889196930184,0.05,1
146,156046.308654785,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
147,339568.173126221,"Baja","esc_baja",0.632469449851257,0.367530550148743,0,1,0.587599032373569,0.362400967626431,0.05,1
148,1204521.34146118,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
149,414532.443634033,"Media","esc_media",0.22209084291413,0.77790915708587,0,1,0.23877721647701,0.71122278352299,0.05,1
150,1169397.54803467,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
151,346392.824584961,"Baja","esc_baja",0.595109105523258,0.404890894476742,0,1,0.555842739694769,0.394157260305231,0.05,1
152,789951.270690918,"Media","esc_media",0,0.669647233900373,0.330352766099627,1,0.05,0.619200148815317,0.330799851184683,1
153,136006.993896484,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
154,665201.625854492,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
155,75814.2282409668,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
156,507070.650512695,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
157,638525.015533447,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
158,363127.747344971,"Baja","esc_baja",0.503496738152356,0.496503261847644,0,1,0.477972227429503,0.472027772570497,0.05,1
159,423986.161376953,"Media","esc_media",0.170338141374641,0.829661858625359,0,1,0.194787420168445,0.755212579831555,0.05,1
160,947513.529449463,"Alta","esc_alta",0,0.214464947625716,0.785535052374284,1,0.05,0.232295205481859,0.717704794518141,1
161,389644.984222412,"Media","esc_media",0.358332826653317,0.641667173346683,0,1,0.354582902655319,0.595417097344681,0.05,1
162,960345.568359375,"Alta","esc_alta",0,0.177394415287576,0.822605584712424,1,0.05,0.20078525299444,0.74921474700556,1
163,803725.342468262,"Media","esc_media",0,0.629855258764179,0.370144741235821,1,0.05,0.585376969949552,0.364623030050448,1
164,359421.736694336,"Baja","esc_baja",0.523784636344379,0.476215363655621,0,1,0.495216940892722,0.454783059107278,0.05,1
165,289231.417297363,"Baja","esc_baja",0.908029094397233,0.0919709056027667,0,1,0.821824730237648,0.128175269762352,0.05,1
166,398981.469360352,"Media","esc_media",0.30722189422321,0.69277810577679,0,1,0.311138610089728,0.638861389910272,0.05,1
167,660849.337585449,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
168,154531.74041748,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
169,356295.597015381,"Baja","esc_baja",0.540898133719195,0.459101866280805,0,1,0.509763413661316,0.440236586338684,0.05,1
170,3946624.24389648,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
171,266682.153594971,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
172,227406.477813721,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
173,286909.367401123,"Baja","esc_baja",0.920740744830198,0.0792592551698025,0,1,0.832629633105668,0.117370366894332,0.05,1
174,326143.017425537,"Baja","esc_baja",0.705963084312578,0.294036915687422,0,1,0.650068621665692,0.299931378334308,0.05,1
175,458425.995269775,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
176,869790.157287598,"Media","esc_media",0,0.439000331393151,0.560999668606849,1,0.05,0.423150281684178,0.526849718315822,1
177,714870.276672363,"Media","esc_media",0,0.886549040096943,0.113450959903057,1,0.05,0.803566684082401,0.146433315917599,1
178,606285.870758057,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
179,327444.996673584,"Baja","esc_baja",0.698835629773834,0.301164370226166,0,1,0.644010285307759,0.305989714692241,0.05,1
180,230108.99609375,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
181,230100.466888428,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
182,1199744.98693848,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
183,301516.619293213,"Baja","esc_baja",0.840775934367179,0.159224065632821,0,1,0.764659544212102,0.185340455787898,0.05,1
184,540945.410339355,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
185,593530.271881104,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
186,93368.5971374512,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
187,1689964.15060425,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
188,417968.096099854,"Media","esc_media",0.203282972667506,0.796717027332494,0,1,0.22279052676738,0.72720947323262,0.05,1
189,784872.508178711,"Media","esc_media",0,0.684319292742174,0.315680707257826,1,0.05,0.631671398830848,0.318328601169152,1
190,306725.740081787,"Baja","esc_baja",0.812259526242332,0.187740473757668,0,1,0.740420597305982,0.209579402694018,0.05,1
191,552996.784210205,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
192,1154038.16195679,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
193,813731.251220703,"Media","esc_media",0,0.600949145980081,0.399050854019919,1,0.05,0.560806774083069,0.389193225916931,1
194,686224.718994141,"Media","esc_media",0,0.969303314745716,0.0306966852542842,1,0.05,0.873907817533858,0.0760921824661416,1
195,659591.707489014,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
196,540099.659515381,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
197,1455899.11395264,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
198,1036619.26785278,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
199,1622475.94549561,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
200,476164.915222168,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
201,347901.272674561,"Baja","esc_baja",0.58685137392054,0.41314862607946,0,1,0.548823667832459,0.401176332167541,0.05,1
202,1007802.26358032,"Alta","esc_alta",0,0.0402965645718642,0.959703435428136,1,0.05,0.0842520798860846,0.865747920113915,1
203,363505.088562012,"Baja","esc_baja",0.501431050566253,0.498568949433747,0,1,0.476216392981315,0.473783607018685,0.05,1
204,892901.461975098,"Media","esc_media",0,0.37223398398652,0.62776601601348,1,0.05,0.366398886388542,0.583601113611458,1
205,460043.144714355,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
206,753279.859832764,"Media","esc_media",0,0.775587430282754,0.224412569717246,1,0.05,0.709249315740341,0.240750684259659,1
207,594974.286102295,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
208,727539.617248535,"Media","esc_media",0,0.849948527674158,0.150051472325843,1,0.05,0.772456248523034,0.177543751476966,1
209,606734.77,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
210,659944.402069092,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
211,633565.492553711,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
212,943212.07043457,"Alta","esc_alta",0,0.226891451054537,0.773108548945463,1,0.05,0.242857733396356,0.707142266603644,1
213,570784.822570801,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
214,354445.518798828,"Baja","esc_baja",0.551026058877282,0.448973941122718,0,1,0.51837215004569,0.43162784995431,0.05,1
215,1214423.49908447,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
216,226629.404144287,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
217,472816.170623779,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
218,309329.489349365,"Baja","esc_baja",0.798005762549255,0.201994237450745,0,1,0.728304898166867,0.221695101833133,0.05,1
219,332943.379394531,"Baja","esc_baja",0.66873570848941,0.33126429151059,0,1,0.618425352215998,0.331574647784002,0.05,1
220,370706.705932617,"Baja","esc_baja",0.462007073193791,0.537992926806209,0,1,0.442706012214722,0.507293987785278,0.05,1
221,685852.507019043,"Media","esc_media",0,0.97037859951974,0.02962140048026,1,0.05,0.874821809591779,0.075178190408221,1
222,352184.140686035,"Baja","esc_baja",0.563405572389515,0.436594427610485,0,1,0.528894736531087,0.421105263468913,0.05,1
223,264423.679016113,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
224,1012278.46096802,"Alta","esc_alta",0,0.0273652587070997,0.9726347412929,1,0.05,0.0732604699010348,0.876739530098965,1
225,578506.020141602,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
226,1059819.39367676,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
227,329279.186126709,"Baja","esc_baja",0.688794684833887,0.311205315166113,0,1,0.635475482108804,0.314524517891196,0.05,1
228,1254560.35437012,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
229,661355.270812988,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
230,617212.220428467,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
231,1900822.45581055,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
232,1042823.23199463,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
233,286364.985839844,"Baja","esc_baja",0.923720865162812,0.0762791348371881,0,1,0.83516273538839,0.11483726461161,0.05,1
234,441086.183959961,"Media","esc_media",0.0767270997587959,0.923272900241204,0,1,0.115218034794977,0.834781965205024,0.05,1
235,329451.888092041,"Baja","esc_baja",0.687849258546562,0.312150741453438,0,1,0.634671869764578,0.315328130235422,0.05,1
236,1091812.328125,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
237,87916.757232666,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
238,200045.817810059,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
239,572205.777526855,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
240,331947.260009766,"Baja","esc_baja",0.674188787438805,0.325811212561195,0,1,0.623060469322985,0.326939530677015,0.05,1
241,200273.403533936,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
242,909779.511169434,"Media","esc_media",0,0.323474915154516,0.676525084845484,1,0.05,0.324953677881339,0.625046322118661,1
243,184148.442077637,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
244,441266.527557373,"Media","esc_media",0.0757398407115908,0.924260159288409,0,1,0.114378864604852,0.835621135395148,0.05,1
245,1117533.80917358,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
246,447980.85760498,"Media","esc_media",0.038983431387686,0.961016568612314,0,1,0.0831359166795331,0.866864083320467,0.05,1
247,451096.271179199,"Media","esc_media",0.0219286521713956,0.978071347828604,0,1,0.0686393543456863,0.881360645654314,0.05,1
248,342749.933502197,"Baja","esc_baja",0.615051466832738,0.384948533167262,0,1,0.572793746807827,0.377206253192173,0.05,1
249,321661.123535156,"Baja","esc_baja",0.730498417728287,0.269501582271713,0,1,0.670923655069044,0.279076344930956,0.05,1
250,600400.623779297,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
251,704668.794189453,"Media","esc_media",0,0.916020146671251,0.0839798533287487,1,0.05,0.828617124670564,0.121382875329436,1
252,257357.163452148,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
253,853000.087493896,"Media","esc_media",0,0.487505236156671,0.512494763843329,1,0.05,0.46437945073317,0.48562054926683,1
254,49310.5808105469,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
255,358555.232330322,"Baja","esc_baja",0.528528160844787,0.471471839155213,0,1,0.499248936718069,0.450751063281931,0.05,1
256,908259.523406982,"Media","esc_media",0,0.327866014331906,0.672133985668094,1,0.05,0.32868611218212,0.62131388781788,1
257,435820.266113281,"Media","esc_media",0.105554433307525,0.894445566692475,0,1,0.139721268311397,0.810278731688603,0.05,1
258,1109512.83633423,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
259,112750.685302734,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
260,578242.598571777,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
261,552217.510894775,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
262,330247.411468506,"Baja","esc_baja",0.683494306876811,0.316505693123189,0,1,0.63097016084529,0.31902983915471,0.05,1
263,335976.590820312,"Baja","esc_baja",0.652130930359433,0.347869069640567,0,1,0.604311290805518,0.345688709194482,0.05,1
264,394905.422607422,"Media","esc_media",0.329535489445933,0.670464510554067,0,1,0.330105166029043,0.619894833970957,0.05,1
265,280980.319152832,"Baja","esc_baja",0.953198268182514,0.0468017318174859,0,1,0.860218527955137,0.089781472044863,0.05,1
266,273175.163330078,"Baja","esc_baja",0.995926209797516,0.00407379020248429,0,1,0.896537278327888,0.0534627216721117,0.05,1
267,673204.61340332,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
268,416112.816101074,"Media","esc_media",0.213439374060064,0.786560625939936,0,1,0.231423467951055,0.718576532048945,0.05,1
269,297068.025695801,"Baja","esc_baja",0.865128971233524,0.134871028766476,0,1,0.785359625548495,0.164640374451505,0.05,1
270,530290.210968018,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
271,1022647.54696655,"Alta","esc_alta",0,0,1,1,0.05,0.05,0.9,1
272,358365.52444458,"Baja","esc_baja",0.529566683028067,0.470433316971933,0,1,0.500131680573857,0.449868319426143,0.05,1
273,719158.426696777,"Media","esc_media",0,0.874160985067898,0.125839014932102,1,0.05,0.793036837307713,0.156963162692287,1
274,510638.448547363,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
275,637714.049316406,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
276,948202.347808838,"Alta","esc_alta",0,0.212475017307894,0.787524982692106,1,0.05,0.23060376471171,0.71939623528829,1
277,310543.002563477,"Baja","esc_baja",0.791362599627324,0.208637400372676,0,1,0.722658209683226,0.227341790316774,0.05,1
278,648683.367980957,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
279,84606.6442565918,"Baja","esc_baja",1,0,0,1,0.9,0.05,0.05,1
280,744725.83996582,"Media","esc_media",0,0.800299175027676,0.199700824972324,1,0.05,0.730254298773524,0.219745701226476,1
281,572689.467285156,"Media","esc_media",0,1,0,1,0.05,0.9,0.05,1
282,335649.856292725,"Baja","esc_baja",0.653919580597221,0.346080419402779,0,1,0.605831643507638,0.344168356492362,0.05,1
