"id","USyV","Suelos","Grad_Pend","P_sum","Esc_sum","Agua_D","Agua_D_log","P_cat","Esc_cat","Agua_D_cat","cobertura","suelo","pendiente","precipitacion","escorrentia","aporte","p_inf_baja","p_inf_media","p_inf_alta","p_esc_modelo_baja","p_esc_modelo_media","p_esc_modelo_alta","p_esc_final_baja","p_esc_final_media","p_esc_final_alta","p_func_aporte","p_func_transferencia","p_func_recepcion","aporte_conservada","aporte_degradada","transferencia_conservada","transferencia_degradada","receptora_conservada","receptora_degradada","UREH_predicha","prob_UREH_predicha","UREH_segunda","prob_UREH_segunda","margen_clasificacion","entropia_UREH"
106,"Sec Bosque Tropical","Regosol","15°-35°",1894300.38543701,131145.517407358,362827573.73,19.7094382786367,"Media","Baja","Alta","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_media","esc_baja","aporte_alto",0.25,0.6,0.15,0.185,0.62,0.195,0.803377563329312,0.149577804583836,0.0470446320868516,0.112183353437877,0.212183353437877,0.675633293124246,0.0850663449939686,0.0536550060313631,0.143066344993969,0.0836550060313631,0.411867310012063,0.222689987937274,"receptora_conservada",0.411867310012063,"receptora_degradada",0.222689987937274,0.189177322074789,0.86626714745867
107,"Sec Bosque Tropical","Regosol","6°-15°",121474.82800293,7343.10126876831,1065091.11,13.8785718416487,"Baja","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_bajo",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada",0.312970988213962,"transferencia_conservada",0.192514505893019,0.120456482320943,0.946419676621854
108,"Bosque Tropical","Regosol","6°-15°",1194509.02514648,124191.447761536,211156.2,12.2603581587625,"Media","Baja","Baja","forestal_conservada","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_bajo",0.2,0.7,0.1,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,0.525408805031446,0.287295597484277,0.187295597484277,0.377277987421384,0.125081761006289,0.215361006289308,0.0774591194968553,0.147361006289308,0.0574591194968554,"aporte_conservada",0.377277987421384,"transferencia_conservada",0.215361006289308,0.161916981132075,0.894602776782792
109,"Sec Bosque Tropical","Regosol","6°-15°",986219.313842773,68180.5756835938,875262.76,13.6822805599158,"Baja","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_bajo",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada",0.312970988213962,"transferencia_conservada",0.192514505893019,0.120456482320943,0.946419676621854
110,"Sec Bosque Tropical","Regosol","6°-15°",2258724.09942627,180549.514232635,1245640.62,14.0351613125596,"Alta","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_baja","aporte_bajo",0.2,0.7,0.1,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,0.542279942279942,0.278860028860029,0.178860028860029,0.334522366522366,0.182683982683983,0.181738816738817,0.103658008658009,0.123738816738817,0.0736580086580087,"aporte_conservada",0.334522366522366,"aporte_degradada",0.182683982683983,0.151838383838384,0.93339723503075
111,"Bosque Tropical","Regosol","3°-6°",1939976.07128906,204335.25328064,204335.25,12.2275222002104,"Media","Baja","Baja","forestal_conservada","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_bajo",0.2,0.7,0.1,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,0.525408805031446,0.287295597484277,0.187295597484277,0.377277987421384,0.125081761006289,0.215361006289308,0.0774591194968553,0.147361006289308,0.0574591194968554,"aporte_conservada",0.377277987421384,"transferencia_conservada",0.215361006289308,0.161916981132075,0.894602776782792
112,"Bosque Tropical","Regosol","6°-15°",2227280.75964355,182485.248664856,182485.25,12.1144301067005,"Alta","Baja","Baja","forestal_conservada","suelo_infiltracion_baja","pend_media","prec_alta","esc_baja","aporte_bajo",0.2,0.7,0.1,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,0.542279942279942,0.278860028860029,0.178860028860029,0.388750360750361,0.128455988455988,0.20962481962482,0.0757720057720058,0.14162481962482,0.0557720057720058,"aporte_conservada",0.388750360750361,"transferencia_conservada",0.20962481962482,0.179125541125541,0.888362504869524
113,"Sec Bosque Tropical","Regosol","6°-15°",1024755.31726074,103992.189128876,318087.13,12.6700837617314,"Baja","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_bajo",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada",0.312970988213962,"transferencia_conservada",0.192514505893019,0.120456482320943,0.946419676621854
114,"Sec Bosque Tropical","Regosol","6°-15°",2124056.32659912,214094.940982819,214094.94,12.2741795112966,"Alta","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_baja","aporte_bajo",0.2,0.7,0.1,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,0.542279942279942,0.278860028860029,0.178860028860029,0.334522366522366,0.182683982683983,0.181738816738817,0.103658008658009,0.123738816738817,0.0736580086580087,"aporte_conservada",0.334522366522366,"aporte_degradada",0.182683982683983,0.151838383838384,0.93339723503075
115,"Sec Bosque Tropical","Regosol","6°-15°",4264727.27593994,486788.275382996,486788.28,13.095586618489,"Alta","Media","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.2,0.7,0.1,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,0.609002904162633,0.245498547918683,0.145498547918683,0.373221684414327,0.20270087124879,0.162389157792836,0.093649564375605,0.104389157792836,0.063649564375605,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
116,"Bosque Tropical","Regosol","15°-35°",2377381.45214844,18351.6507027978,367128748.85,19.7212231615269,"Alta","Baja","Alta","forestal_conservada","suelo_infiltracion_baja","pend_alta","prec_alta","esc_baja","aporte_alto",0.3,0.5,0.2,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,0.121139971139971,0.221139971139971,0.657720057720058,0.10237518037518,0.0442279942279942,0.17037518037518,0.0642279942279942,0.467249639249639,0.151544011544012,"receptora_conservada",0.467249639249639,"transferencia_conservada",0.17037518037518,0.296874458874459,0.831899857111303
117,"Bosque Tropical","Regosol","6°-15°",1500460.96350098,28043.09472543,983095.81,13.798462878512,"Media","Baja","Baja","forestal_conservada","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_bajo",0.2,0.7,0.1,0.175,0.64,0.185,0.792452830188679,0.161006289308176,0.0465408805031446,0.525408805031446,0.287295597484277,0.187295597484277,0.377277987421384,0.125081761006289,0.215361006289308,0.0774591194968553,0.147361006289308,0.0574591194968554,"aporte_conservada",0.377277987421384,"transferencia_conservada",0.215361006289308,0.161916981132075,0.894602776782792
118,"Agricultura","Phaeozem","15°-35°",582121.082275391,1121.24885928631,367266866.12,19.7215993001324,"Baja","Baja","Alta","agropecuaria","suelo_infiltracion_alta","pend_alta","prec_baja","esc_baja","aporte_alto",0.2,0.5,0.3,0.61,0.245,0.145,0.965699208443272,0.0215479331574318,0.0127528583992964,0.102352682497801,0.202352682497801,0.695294635004397,0.0507058047493404,0.0793645558487247,0.0807058047493404,0.137364555848725,0.228588390501319,0.423270888302551,"receptora_degradada",0.423270888302551,"receptora_conservada",0.228588390501319,0.194682497801231,0.853549573152347
119,"Sec Bosque Tropical","Regosol","15°-35°",3551134.37841797,253140.405277252,955052.72,13.7695228691897,"Alta","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_alta","esc_baja","aporte_bajo",0.3,0.5,0.2,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,0.542279942279942,0.278860028860029,0.178860028860029,0.334522366522366,0.182683982683983,0.181738816738817,0.103658008658009,0.123738816738817,0.0736580086580087,"aporte_conservada",0.334522366522366,"aporte_degradada",0.182683982683983,0.151838383838384,0.93339723503075
120,"Sec Bosque Tropical","Regosol","6°-15°",2963407.11859131,383825.182121277,383825.18,12.8579450728401,"Alta","Media","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.2,0.7,0.1,0.145,0.245,0.61,0.245869480356547,0.618625344542101,0.135505175101352,0.58896356947448,0.25551821526276,0.15551821526276,0.361598870295199,0.196689070842344,0.168200564852401,0.0966554645788279,0.110200564852401,0.0666554645788279,"aporte_conservada",0.361598870295199,"aporte_degradada",0.196689070842344,0.164909799452854,0.91357513735239
121,"Bosque Tropical","Regosol","15°-35°",2354819.33325195,32567.5575818745,136996.02,11.8277144527489,"Alta","Baja","Baja","forestal_conservada","suelo_infiltracion_baja","pend_alta","prec_alta","esc_baja","aporte_bajo",0.3,0.5,0.2,0.145,0.245,0.61,0.753246753246753,0.0707070707070707,0.176046176046176,0.542279942279942,0.278860028860029,0.178860028860029,0.388750360750361,0.128455988455988,0.20962481962482,0.0757720057720058,0.14162481962482,0.0557720057720058,"aporte_conservada",0.388750360750361,"transferencia_conservada",0.20962481962482,0.179125541125541,0.888362504869524
122,"Pastizal","Regosol","6°-15°",4259967.92425537,547211.755092621,547211.76,13.2125929637321,"Alta","Media","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.5,0.3,0.2,0.135,0.235,0.63,0.027027027027027,0.846846846846847,0.126126126126126,0.60990990990991,0.245045045045045,0.145045045045045,0.202972972972973,0.373747747747748,0.0935135135135135,0.162126126126126,0.0635135135135135,0.104126126126126,"aporte_degradada",0.373747747747748,"aporte_conservada",0.202972972972973,0.170774774774775,0.903412568525205
123,"Bosque de Encino","Cambisol","6°-15°",1010574.14477539,244285.077362061,3204187.77,14.9799695024136,"Baja","Baja","Media","forestal_conservada","suelo_infiltracion_media","pend_media","prec_baja","esc_baja","aporte_medio",0.2,0.3,0.5,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,0.294684030742955,0.506319385140905,0.19899658411614,0.220385140905209,0.078936806148591,0.364297181895816,0.121263877028181,0.155317677198975,0.059799316823228,"transferencia_conservada",0.364297181895816,"aporte_conservada",0.220385140905209,0.143912040990606,0.901417560443216
124,"Bosque de Encino","Cambisol","6°-15°",1857656.22473145,436863.271865845,436863.27,12.9873778308674,"Media","Media","Baja","forestal_conservada","suelo_infiltracion_media","pend_media","prec_media","esc_media","aporte_bajo",0.15,0.25,0.6,0.2475,0.55,0.2025,0.0678689776290195,0.911544533568992,0.0205864888019885,0.595271751117297,0.252364124441352,0.152364124441352,0.424784790759762,0.139054350223459,0.191607604620119,0.0704728248882703,0.123607604620119,0.0504728248882703,"aporte_conservada",0.424784790759762,"transferencia_conservada",0.191607604620119,0.233177186139643,0.865462709846066
125,"Bosque de Encino","Cambisol","6°-15°",1203475.08044434,278230.353210449,6136411.73,15.6297508834568,"Media","Baja","Media","forestal_conservada","suelo_infiltracion_media","pend_media","prec_media","esc_baja","aporte_medio",0.15,0.25,0.6,0.2475,0.55,0.2025,0.804620000552198,0.157675850174236,0.0377041492735667,0.268807792619151,0.53907599988956,0.192116207491288,0.202789298981023,0.0737615585238303,0.386571679924901,0.127815199977912,0.150639021094076,0.0584232414982576,"transferencia_conservada",0.386571679924901,"aporte_conservada",0.202789298981023,0.183782380943878,0.8914548949896
126,"Bosque de Encino","Cambisol","6°-15°",2215381.50598145,500547.102081299,5405519.46,15.5029312967416,"Alta","Media","Media","forestal_conservada","suelo_infiltracion_media","pend_media","prec_alta","esc_media","aporte_medio",0.1,0.2,0.7,0.18,0.28,0.54,0.03125,0.875,0.09375,0.15,0.69375,0.15625,0.122,0.05,0.49175,0.15875,0.12625,0.05125,"transferencia_conservada",0.49175,"transferencia_degradada",0.15875,0.333,0.815503063447558
127,"Bosque de Encino","Cambisol","15°-35°",1082303.70349121,251731.125671387,251731.13,12.4361208249432,"Media","Baja","Baja","forestal_conservada","suelo_infiltracion_media","pend_alta","prec_media","esc_baja","aporte_bajo",0.2,0.3,0.5,0.235,0.56,0.205,0.846846846846847,0.112112112112112,0.0410410410410411,0.519419419419419,0.29029029029029,0.19029029029029,0.373205205205205,0.123883883883884,0.217397397397397,0.0780580580580581,0.149397397397397,0.0580580580580581,"aporte_conservada",0.373205205205205,"transferencia_conservada",0.217397397397397,0.155807807807808,0.896696937636489
128,"Bosque de Encino","Cambisol","15°-35°",984688.854614258,266389.818786621,266389.82,12.4927197575952,"Baja","Baja","Baja","forestal_conservada","suelo_infiltracion_media","pend_alta","prec_baja","esc_baja","aporte_bajo",0.2,0.3,0.5,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,0.504312553373185,0.297843723313407,0.197843723313407,0.362932536293766,0.120862510674637,0.222533731853117,0.0795687446626815,0.154533731853117,0.0595687446626815,"aporte_conservada",0.362932536293766,"transferencia_conservada",0.222533731853117,0.140398804440649,0.901697307016653
129,"Bosque de Encino","Cambisol","6°-15°",1471137.28308105,353626.207427979,353626.21,12.7759985581425,"Media","Baja","Baja","forestal_conservada","suelo_infiltracion_media","pend_media","prec_media","esc_baja","aporte_bajo",0.15,0.25,0.6,0.2475,0.55,0.2025,0.344950717863209,0.628025080994229,0.0270242011425622,0.568207348327935,0.265896325836032,0.165896325836032,0.406380996862996,0.133641469665587,0.200809501568502,0.0731792651672065,0.132809501568502,0.0531792651672065,"aporte_conservada",0.406380996862996,"transferencia_conservada",0.200809501568502,0.205571495294494,0.877786825204498
130,"Bosque de Encino","Cambisol","6°-15°",1616951.14904785,374334.278137207,374334.28,12.8329071453951,"Media","Media","Baja","forestal_conservada","suelo_infiltracion_media","pend_media","prec_media","esc_media","aporte_bajo",0.15,0.25,0.6,0.2475,0.55,0.2025,0.260992399437411,0.713934085532243,0.0250735150303459,0.576408111559293,0.261795944220353,0.161795944220353,0.411957515860319,0.135281622311859,0.19802124206984,0.0723591888440707,0.13002124206984,0.0523591888440706,"aporte_conservada",0.411957515860319,"transferencia_conservada",0.19802124206984,0.213936273790479,0.874191784683277
131,"Bosque de Encino","Cambisol","6°-15°",1961730.97167969,452661.916717529,5858181.38,15.5833499393778,"Media","Media","Media","forestal_conservada","suelo_infiltracion_media","pend_media","prec_media","esc_media","aporte_medio",0.15,0.25,0.6,0.2475,0.55,0.2025,0.0295393321703859,0.950764729344548,0.0196959384850665,0.153446102901305,0.694092133565923,0.152461763532773,0.124343349972887,0.0506892205802609,0.491982650824827,0.158818426713185,0.123673999202285,0.0504923527065545,"transferencia_conservada",0.491982650824827,"transferencia_degradada",0.158818426713185,0.333164224111643,0.815304549673346
132,"Bosque de Encino","Cambisol","6°-15°",277845.198120117,65928.863571167,1051738.39,13.8659559134532,"Baja","Baja","Baja","forestal_conservada","suelo_infiltracion_media","pend_media","prec_baja","esc_baja","aporte_bajo",0.2,0.3,0.5,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,0.504312553373185,0.297843723313407,0.197843723313407,0.362932536293766,0.120862510674637,0.222533731853117,0.0795687446626815,0.154533731853117,0.0595687446626815,"aporte_conservada",0.362932536293766,"transferencia_conservada",0.222533731853117,0.140398804440649,0.901697307016653
133,"Bosque de Encino","Cambisol","6°-15°",2530375.69189453,639626.402328491,2792712.35,14.8425242080814,"Alta","Media","Media","forestal_conservada","suelo_infiltracion_media","pend_media","prec_alta","esc_media","aporte_medio",0.1,0.2,0.7,0.18,0.28,0.54,0.03125,0.875,0.09375,0.15,0.69375,0.15625,0.122,0.05,0.49175,0.15875,0.12625,0.05125,"transferencia_conservada",0.49175,"transferencia_degradada",0.15875,0.333,0.815503063447558
134,"Bosque de Encino","Cambisol","15°-35°",1502074.0657959,440394.552246094,440394.55,12.9954285793291,"Media","Media","Baja","forestal_conservada","suelo_infiltracion_media","pend_alta","prec_media","esc_media","aporte_bajo",0.2,0.3,0.5,0.235,0.56,0.205,0.0552497901563431,0.924403146379107,0.0203470634645503,0.596509727330821,0.25174513633459,0.15174513633459,0.425626614584958,0.139301945466164,0.191186692707521,0.0703490272669179,0.123186692707521,0.0503490272669179,"aporte_conservada",0.425626614584958,"transferencia_conservada",0.191186692707521,0.234439921877437,0.864867318667073
135,"Bosque de Encino","Cambisol","15°-35°",2509594.69689941,600224.673339844,8676579.35,15.9761380401164,"Alta","Media","Media","forestal_conservada","suelo_infiltracion_media","pend_alta","prec_alta","esc_media","aporte_medio",0.15,0.25,0.6,0.1725,0.2725,0.555,0.0306258322237017,0.870838881491345,0.0985352862849534,0.149667110519308,0.69387483355526,0.156458055925433,0.121773635153129,0.0499334221038615,0.491834886817576,0.158774966711052,0.126391478029294,0.0512916111850866,"transferencia_conservada",0.491834886817576,"transferencia_degradada",0.158774966711052,0.333059920106525,0.815417446941725
136,"Sec Bosque Templado","Luvisol","15°-35°",1347630.68115234,363224.154998779,363224.15,12.8027781689066,"Media","Baja","Baja","forestal_secundaria","suelo_infiltracion_media","pend_alta","prec_media","esc_baja","aporte_bajo",0.15,0.6,0.25,0.195,0.62,0.185,0.235559139354699,0.741041056802142,0.0233998038431593,0.578784066448846,0.260607966775577,0.160607966775577,0.355694758540331,0.193635219934654,0.171152620729835,0.0981823900326731,0.113152620729835,0.0681823900326731,"aporte_conservada",0.355694758540331,"aporte_degradada",0.193635219934654,0.162059538605677,0.918228483352198
137,"Bosque de Encino","Cambisol","6°-15°",3492631.89929199,820132.933258057,7884794.33,15.8804468211622,"Alta","Media","Media","forestal_conservada","suelo_infiltracion_media","pend_media","prec_alta","esc_media","aporte_medio",0.1,0.2,0.7,0.18,0.28,0.54,0.0236669349798905,0.401350092590086,0.574982972430023,0.124800891625482,0.695266613004022,0.179932495370496,0.104864606305328,0.0449601783250965,0.492781296842735,0.159053322600804,0.142354096851937,0.0559864990740991,"transferencia_conservada",0.492781296842735,"transferencia_degradada",0.159053322600804,0.33372797424193,0.812610238010099
138,"Bosque de Encino","Cambisol","6°-15°",2846560.92492676,701883.577636719,890068.4,13.6990547161963,"Alta","Media","Baja","forestal_conservada","suelo_infiltracion_media","pend_media","prec_alta","esc_media","aporte_bajo",0.1,0.2,0.7,0.18,0.28,0.54,0.0295293676254966,0.767526654761787,0.202943977612717,0.617341460998722,0.241329269500639,0.141329269500639,0.439792193479131,0.143468292199744,0.184103903260434,0.0682658539001278,0.116103903260434,0.0482658539001278,"aporte_conservada",0.439792193479131,"transferencia_conservada",0.184103903260434,0.255688290218696,0.854428725358065
139,"Bosque de Encino","Cambisol","15°-35°",2471001.59533691,667165.600402832,667165.6,13.4107950688216,"Alta","Media","Baja","forestal_conservada","suelo_infiltracion_media","pend_alta","prec_alta","esc_media","aporte_bajo",0.15,0.25,0.6,0.1725,0.2725,0.555,0.0306258322237017,0.870838881491345,0.0985352862849534,0.606790945406125,0.246604527296937,0.146604527296937,0.432617842876165,0.141358189081225,0.187691078561917,0.0693209054593875,0.119691078561917,0.0493209054593875,"aporte_conservada",0.432617842876165,"transferencia_conservada",0.187691078561917,0.244926764314248,0.859814808821469
140,"Sec Bosque Templado","Luvisol","15°-35°",2064953.97473145,562132.051391602,562132.05,13.2394938446287,"Alta","Media","Baja","forestal_secundaria","suelo_infiltracion_media","pend_alta","prec_alta","esc_media","aporte_bajo",0.2,0.5,0.3,0.155,0.255,0.59,0.0290534208059981,0.860356138706654,0.110590440487348,0.608153701968135,0.245923149015933,0.145923149015933,0.372729147141518,0.20244611059044,0.162635426429241,0.0937769447047798,0.104635426429241,0.0637769447047798,"aporte_conservada",0.372729147141518,"aporte_degradada",0.20244611059044,0.170283036551078,0.904295177587536
141,"Sec Bosque Templado","Luvisol","15°-35°",1428177.16455078,373084.138458252,935216.19,13.748534070066,"Media","Media","Baja","forestal_secundaria","suelo_infiltracion_media","pend_alta","prec_media","esc_media","aporte_bajo",0.15,0.6,0.25,0.195,0.62,0.185,0.202917426900376,0.774782753030387,0.022299820069237,0.581938239316886,0.259030880341557,0.159030880341557,0.357524178803794,0.194581471795066,0.170237910598103,0.0977092641024671,0.112237910598103,0.0677092641024671,"aporte_conservada",0.357524178803794,"aporte_degradada",0.194581471795066,0.162942707008728,0.916806478261213
142,"Sec Bosque Tropical","Luvisol","6°-15°",1759239.13806152,557069.45803833,14132454.14,16.4639844932828,"Media","Media","Media","forestal_secundaria","suelo_infiltracion_media","pend_media","prec_media","esc_media","aporte_medio",0.1,0.7,0.2,0.185,0.64,0.175,0.0155723905723906,0.96969696969697,0.0147306397306397,0.151599326599327,0.696885521885522,0.151515151515152,0.107927609427609,0.065479797979798,0.424193602693603,0.229065656565657,0.107878787878788,0.0654545454545455,"transferencia_conservada",0.424193602693603,"transferencia_degradada",0.229065656565657,0.195127946127946,0.858826171187244
143,"Bosque de Encino","Cambisol","15°-35°",2078024.33300781,503262.35824585,2478887.97,14.7233210217932,"Alta","Media","Media","forestal_conservada","suelo_infiltracion_media","pend_alta","prec_alta","esc_media","aporte_medio",0.15,0.25,0.6,0.1725,0.2725,0.555,0.0306258322237017,0.870838881491345,0.0985352862849534,0.149667110519308,0.69387483355526,0.156458055925433,0.121773635153129,0.0499334221038615,0.491834886817576,0.158774966711052,0.126391478029294,0.0512916111850866,"transferencia_conservada",0.491834886817576,"transferencia_degradada",0.158774966711052,0.333059920106525,0.815417446941725
144,"Sec Bosque Templado","Luvisol","15°-35°",3221306.57348633,890927.020263672,890927.02,13.7000189175555,"Alta","Media","Baja","forestal_secundaria","suelo_infiltracion_media","pend_alta","prec_alta","esc_media","aporte_bajo",0.2,0.5,0.3,0.155,0.255,0.59,0.0174595885603795,0.21327293436922,0.7692674770704,0.675180788851002,0.212409605574499,0.112409605574499,0.411604857533581,0.222554236655301,0.143197571233209,0.0837228816723497,0.0851975712332094,0.0537228816723497,"aporte_conservada",0.411604857533581,"aporte_degradada",0.222554236655301,0.189050620878281,0.866550911385775
145,"Sec Bosque Templado","Regosol","15°-35°",1041048.15539551,275308.373352051,9390351.01,16.0551933382347,"Baja","Baja","Media","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_baja","esc_baja","aporte_medio",0.3,0.5,0.2,0.59,0.255,0.155,0.956282392408548,0.0295497985154571,0.0141678090759953,0.292733968407482,0.50874352151829,0.198522510074227,0.18978570167634,0.107820190522245,0.315071242480608,0.172623056455487,0.135143055843052,0.0795567530222681,"transferencia_conservada",0.315071242480608,"aporte_conservada",0.18978570167634,0.125285540804269,0.945737470679011
146,"Pastizal","Luvisol","3°-6°",456220.80078125,156046.308654785,14825149.73,16.5118356700814,"Baja","Baja","Media","agropecuaria","suelo_infiltracion_media","pend_media","prec_baja","esc_baja","aporte_medio",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.293721668177697,0.507434270172258,0.198844061650045,0.108116500453309,0.190358567543064,0.172230281051677,0.314311876699909,0.0796532184950136,0.135329555757026,"transferencia_degradada",0.314311876699909,"aporte_degradada",0.190358567543064,0.123953309156845,0.946105609084125
147,"Sec Bosque Tropical","Luvisol","6°-15°",1086514.33850098,339568.173126221,16248335.23,16.6035010756521,"Media","Baja","Media","forestal_secundaria","suelo_infiltracion_media","pend_media","prec_media","esc_baja","aporte_medio",0.1,0.7,0.2,0.185,0.64,0.175,0.311128142626949,0.663828384786073,0.0250434725869787,0.195417047764693,0.63777437147461,0.166808580760696,0.133341887703522,0.078625114329408,0.389909135455274,0.211332311442383,0.116748976841204,0.0700425742282089,"transferencia_conservada",0.389909135455274,"transferencia_degradada",0.211332311442383,0.178576824012891,0.893695027736059
148,"Sec Bosque Templado","Luvisol","15°-35°",4648308.81152344,1204521.34146118,1204521.34,14.0015936479801,"Alta","Alta","Baja","forestal_secundaria","suelo_infiltracion_media","pend_alta","prec_alta","esc_alta","aporte_bajo",0.2,0.5,0.3,0.155,0.255,0.59,0.014052583862194,0.0231187669990934,0.962828649138713,0.694877606527652,0.202561196736174,0.102561196736174,0.423029011786038,0.228463281958296,0.137485494106981,0.0807683590208522,0.079485494106981,0.0507683590208522,"aporte_conservada",0.423029011786038,"aporte_degradada",0.228463281958296,0.194565729827742,0.853827266990514
149,"Sec Bosque Templado","Regosol","6°-15°",1620243.84692383,414532.443634033,414532.44,12.9349089258161,"Media","Media","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_media","esc_media","aporte_bajo",0.2,0.7,0.1,0.175,0.64,0.185,0.0825453931381286,0.899181868358275,0.0182727385035966,0.593572734536547,0.253213632731727,0.153213632731727,0.364272186031197,0.198071820360964,0.166863906984401,0.095964089819518,0.108863906984401,0.065964089819518,"aporte_conservada",0.364272186031197,"aporte_degradada",0.198071820360964,0.166200365670233,0.911406939819389
150,"Sec Bosque Templado","Luvisol","15°-35°",4017405.86364746,1169397.54803467,1169397.55,13.9720001147708,"Alta","Alta","Baja","forestal_secundaria","suelo_infiltracion_media","pend_alta","prec_alta","esc_alta","aporte_bajo",0.2,0.5,0.3,0.155,0.255,0.59,0.014052583862194,0.0231187669990934,0.962828649138713,0.694877606527652,0.202561196736174,0.102561196736174,0.423029011786038,0.228463281958296,0.137485494106981,0.0807683590208522,0.079485494106981,0.0507683590208522,"aporte_conservada",0.423029011786038,"aporte_degradada",0.228463281958296,0.194565729827742,0.853827266990514
151,"Pastizal","Luvisol","6°-15°",1067961.8939209,346392.824584961,1536763.36,14.2451896991212,"Media","Baja","Media","agropecuaria","suelo_infiltracion_media","pend_media","prec_media","esc_baja","aporte_medio",0.2,0.7,0.1,0.175,0.64,0.185,0.271117765541783,0.703100642937888,0.0257815915203295,0.189378585255251,0.645776446891643,0.164844967853106,0.0768135755765753,0.129839579448046,0.213732934067493,0.394550339197153,0.0694534903559317,0.115610081354801,"transferencia_degradada",0.394550339197153,"transferencia_conservada",0.213732934067493,0.18081740512966,0.889403368706767
152,"Bosque de Encino","Cambisol","6°-15°",2993142.00488281,789951.270690918,789951.27,13.5797278048965,"Alta","Media","Baja","forestal_conservada","suelo_infiltracion_media","pend_media","prec_alta","esc_media","aporte_bajo",0.1,0.2,0.7,0.18,0.28,0.54,0.0249301981246919,0.480255452096143,0.494814349779165,0.646988415165447,0.226505792417276,0.126505792417276,0.459952122312504,0.149397683033089,0.174023938843748,0.0653011584834553,0.106023938843748,0.0453011584834553,"aporte_conservada",0.459952122312504,"transferencia_conservada",0.174023938843748,0.285928183468756,0.838187599751876
153,"Sec Bosque Tropical","Regosol","6°-15°",426489.11340332,136006.993896484,4758596.15,15.3754634663836,"Baja","Baja","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_medio",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.293721668177697,0.507434270172258,0.198844061650045,0.190358567543064,0.108116500453309,0.314311876699909,0.172230281051677,0.135329555757026,0.0796532184950136,"transferencia_conservada",0.314311876699909,"aporte_conservada",0.190358567543064,0.123953309156845,0.946105609084125
